,option1,option3-1,option3-2,option3-3,option3-4,option3-5,option4-1,option4-2,m1,m2,m3,m4,m5
517,23.12446789,23.87883166,23.91759723,23.96030687,23.74222488,22.25646491,23.96814276,22.62115045,8.038434915,8.066452136,5.03447451,3.175471175,74.2738287
518,23.11452439,23.89102765,23.92894348,23.94365771,23.75342451,22.25603416,23.9368367,22.63671116,4.664525971,4.575228669,3.145206069,3.060534995,75.43075107
519,23.07813668,23.86036668,24.00155226,23.90821552,23.70392303,22.21589606,24.02604006,22.60177033,5.665655112,11.80260254,5.597444282,3.169363522,75.12412349
520,23.19015915,24.00552317,23.95179567,24.01594215,23.74523631,22.24145319,23.94579204,22.64488471,7.956693892,7.773176125,5.995453435,2.945598814,73.90659689
521,23.19669555,23.99195269,23.95918212,24.07968586,23.85162232,22.27554619,23.93716852,22.68145458,4.664525971,9.150457339,6.895467902,3.175471175,75.43075107
522,23.16951189,23.96297952,23.90923798,23.9482373,23.75637201,22.2687018,23.98544621,22.68436985,5.409943072,7.727108219,8.187058647,3.129496703,75.43075107
523,23.15979383,23.90743621,23.90745086,24.04281013,23.80013762,22.27076189,23.94732166,22.69185667,8.499271344,4.575228669,8.108113976,3.175471175,75.43075107
524,23.15465926,23.96586844,23.88591562,23.89999498,23.78032443,22.26687573,23.94391267,22.70007254,9.204096544,5.667295972,8.219738929,3.175471175,75.43075107
525,23.15203156,23.92927911,23.87058336,23.83384727,23.71908567,22.25510429,23.94209763,22.6989629,4.738903031,4.575228669,6.609891008,3.118003085,51.3723945
526,23.1036987,24.03848901,23.99622004,23.9162459,23.76607593,22.26294473,23.97849036,22.694518,7.924889558,11.68439313,5.533088204,3.175471175,73.90659689
527,23.13916729,23.92063316,23.89550892,23.9086427,23.71659227,22.25378804,23.9665178,22.69110915,15.86301601,8.472035011,3.320850798,2.945598814,75.43075107
528,23.19897113,24.06283929,23.93998676,24.01087987,23.83783735,22.29468245,23.93611502,22.71227094,10.94090382,11.89559454,5.666056731,3.175471175,75.43075107
529,23.10491191,23.92555142,23.99881927,23.91347637,23.67961666,22.2509339,24.0179091,22.64846205,11.65651033,7.773176125,7.859775522,2.945598814,73.90659689
530,23.08129292,23.93617472,24.02971413,23.8638539,23.72445714,22.21643279,23.9939522,22.60642564,7.930201222,4.575228669,3.604790839,3.175471175,75.43075107
531,23.07919892,23.95499006,23.92558339,23.86203372,23.75125931,22.1990014,23.96312378,22.6052573,4.664525971,8.235411605,3.397203427,3.129496703,75.43075107
532,23.02024523,23.92050039,23.99670837,23.85652832,23.70779974,22.15473233,24.02861004,22.56690464,8.212019753,15.37517539,3.526899367,3.175471175,74.835242
533,23.12094658,24.02491554,23.98836215,23.81377329,23.76755555,22.15189979,23.95955966,22.60044464,8.396146747,10.05364294,4.030341093,3.175471175,75.43075107
534,23.1579506,24.02181953,24.0060133,24.03213518,23.80531611,22.18087666,23.99476696,22.62668927,5.213644688,15.69809636,9.63966302,3.175471175,75.37566851
535,23.18477425,24.05456897,23.92614393,23.96892077,23.75542657,22.2025248,23.94632113,22.6445271,5.378752243,8.393763311,8.413187281,2.945598814,75.43075107
536,23.18333369,23.90662881,23.89993822,24.05681572,23.78095195,22.22466318,23.92845441,22.66881905,13.12116718,4.575228669,8.272166689,3.175471175,75.43075107
537,23.1418668,24.05747212,23.94339573,24.04430116,23.74947256,22.26997613,23.95301975,22.68466594,11.47564416,11.77669814,3.128859184,2.945598814,75.0387075
538,23.12158624,24.08116899,23.96820454,23.91743557,23.77380435,22.28183136,23.9472132,22.66898253,4.664525971,4.575228669,8.211202389,3.175471175,75.43075107
539,23.16839043,24.09289777,23.94311804,23.99412252,23.79036478,22.31929739,23.94064156,22.68839974,4.664525971,5.507046054,6.420916058,3.175471175,75.43075107
540,23.1834848,23.95759644,23.92177977,23.97463884,23.77360863,22.33444039,23.9305869,22.69826878,12.12776752,4.575228669,3.145206069,3.129496703,75.43075107
541,23.10246611,23.98041713,23.94871799,23.87695929,23.73862839,22.31626238,23.95365607,22.67807841,9.025185372,8.188282342,8.300697319,3.129496703,75.27534919
542,23.10953262,24.06728039,23.93952962,23.84694941,23.76352363,22.32739464,23.92583387,22.68291063,9.726753314,5.109566515,3.145206069,3.175471175,75.43075107
543,23.13337424,24.0356882,23.89940797,23.80835537,23.69138205,22.32784221,23.92309005,22.69122206,5.189586376,5.526480643,4.014873682,2.945598814,75.43075107
544,23.11172699,24.03289734,23.94029515,23.96662279,23.69563898,22.34405605,23.95866004,22.6894096,4.664525971,13.72568601,6.290412138,2.945598814,75.43075107
545,23.13050112,24.08314496,23.95014604,23.9407485,23.73042314,22.35902357,23.95870287,22.68943709,7.500811847,4.575228669,6.215596303,3.129496703,75.43075107
546,23.12243603,23.92294471,23.9934721,24.0608358,23.75937732,22.35556407,23.96491212,22.68400561,15.06175381,11.37629039,7.787126342,3.037547759,72.68393596
547,23.16727338,23.87086276,23.92320096,23.98077938,23.75536163,22.3420871,23.94972288,22.68777524,4.664525971,8.235411605,7.767047753,3.175471175,75.43075107
548,23.1696019,24.03132745,23.98555033,23.93579257,23.71988034,22.35172792,23.97473574,22.68519271,9.636839928,15.43688108,3.128859184,2.991573286,75.0387075
549,23.12239573,23.99578622,24.01470592,23.89194093,23.74168622,22.32187468,23.99647008,22.64668622,4.664525971,10.67553356,7.338814161,3.175471175,75.43075107
550,23.08669786,23.88970251,24.02506154,23.82192021,23.7047995,22.2708507,23.99366799,22.61085451,9.313269506,4.575228669,3.973019466,3.175471175,75.43075107
551,23.09609695,23.93242404,23.93768498,23.92891719,23.73875393,22.26614524,23.97909621,22.6268914,7.158469713,8.195481936,5.63870719,3.175471175,74.69841137
552,23.07102572,23.9430932,23.97375408,23.87276402,23.74601766,22.24012752,23.97257414,22.61446998,4.664525971,9.150457339,6.290412138,3.175471175,75.43075107
553,23.10489066,23.93377404,23.95609526,24.07286632,23.77422028,22.25741949,23.97812592,22.639264,5.166933651,5.670905377,9.008906427,3.129496703,75.43075107
554,23.07098127,23.9676904,24.01788156,24.07149193,23.77209552,22.26348274,23.99185832,22.62070808,6.022220952,11.89559454,5.494840314,3.129496703,75.43075107
555,23.12647613,23.95175609,23.96157017,24.01457141,23.81307321,22.28454986,23.92606802,22.65138269,4.664525971,7.381163165,3.145206069,3.175471175,75.43075107
556,23.02935325,23.87797546,24.00806832,23.91573031,23.71659172,22.22621675,24.03000361,22.5952608,8.216715765,11.43335906,7.859775522,3.175414384,73.90659689
557,23.10432948,23.90934494,23.93035651,23.88906377,23.72682823,22.20285081,23.98022103,22.59623587,6.011598341,8.310358744,4.311262156,3.083522231,75.43075107
558,23.24638581,24.06694443,23.91458607,24.07928824,23.82334232,22.25965146,23.94119617,22.6631476,8.686126484,4.759702746,9.544508317,3.175471175,75.43075107
559,23.1875425,23.93069237,23.97825318,24.0790291,23.80460223,22.26799413,24.00433236,22.65292294,12.01897647,11.68964989,3.112512299,3.175471175,74.64666394
560,23.27614753,24.07394378,23.92629362,23.92132244,23.81513978,22.28565161,23.94366381,22.69964371,12.79170092,7.894420078,8.706034591,3.175471175,74.30638117
561,23.1906558,23.93093196,24.00684794,24.0701825,23.78157658,22.29620647,23.98088827,22.7087706,15.8593883,19.21596041,8.269969343,2.945598814,75.43075107
562,23.17461339,23.96483161,23.92017351,23.96037245,23.70981668,22.2892052,23.97130588,22.70299056,8.073636756,7.903146767,7.949122849,3.054509858,74.33515616
563,23.12248303,23.89033377,23.91554128,23.95240047,23.68521224,22.27416593,23.96149541,22.68516472,10.88389393,4.575228669,3.336600341,2.945598814,75.43075107
564,23.16254083,24.0569689,23.95083499,23.89372915,23.73950599,22.28175789,23.95561362,22.69411859,11.35993345,11.75765541,5.664849264,3.083010314,74.97591688
565,23.12676119,23.98746859,23.91093119,23.99358915,23.74522748,22.29263015,23.96961777,22.70320677,9.072049133,6.573423504,6.453105043,3.118003085,74.59954486
566,23.18799694,24.08593049,23.88959582,23.9348508,23.78042316,22.32507488,23.91760655,22.73539879,8.396146747,4.649347756,5.661370924,3.099706152,75.43075107
567,23.10688299,24.00094585,23.94797363,23.87893797,23.70641038,22.30271122,23.9891524,22.68642851,8.353151899,11.58654786,4.355447253,3.175471175,74.41171464
568,23.05035642,23.93831149,23.96219998,23.9745004,23.67133116,22.28223248,23.99643462,22.64558887,6.982635746,5.094104741,7.003543103,3.022222934,75.43075107
569,23.18257077,23.98783233,23.94907949,24.04243101,23.80204404,22.3185434,23.92821144,22.68541781,7.258439571,11.08233825,5.661370924,3.175471175,75.43075107
570,23.10880807,23.89056996,23.98220381,23.94694651,23.64250612,22.27071198,24.02337438,22.63603374,9.356439301,10.97112358,8.045560175,2.945598814,72.38244272
571,23.19776633,23.85722807,24.01262507,24.07382776,23.75390429,22.27144088,23.9619148,22.65826309,4.664525971,4.710262827,9.561563171,3.175471175,75.43075107
572,23.19749005,23.93132946,24.01659323,24.06417802,23.81950695,22.29699546,23.94906158,22.68311241,9.009869676,4.583026042,3.145206069,3.105803897,75.43075107
573,23.16138681,23.97354751,23.99391644,24.03031441,23.763718,22.3089642,23.97322776,22.68776626,5.660404228,5.431016552,6.437401774,3.083522231,75.43075107
574,23.23226379,24.06635033,23.93612578,23.90696572,23.80304464,22.3263596,23.94262453,22.72019609,9.606160123,6.568129007,7.502193941,3.175471175,75.43075107
575,23.21043871,23.92963184,23.94922725,24.09038049,23.80358347,22.33531079,24.00282729,22.72964987,15.38813111,7.773176125,8.049224548,3.129496703,73.90659689
576,23.15267997,23.87484218,24.01106334,24.07156549,23.81961856,22.32580218,23.97753327,22.71101215,4.664525971,8.235411605,5.077165877,3.175471175,75.43075107
577,23.23507139,24.05828623,24.00955813,24.01716105,23.8219924,22.36390431,23.93029582,22.7502266,12.41753995,5.027890942,3.908209729,2.991573286,75.43075107
578,23.1797475,23.99336971,23.98411366,23.90828497,23.77722403,22.34499528,23.97881958,22.72901863,8.626840176,4.858824446,8.619236612,3.175471175,75.43075107
579,23.25165607,23.93429811,23.97528027,24.06747265,23.82884218,22.35875983,23.94819608,22.75743488,8.396146747,11.75138471,8.301792426,3.155718186,75.43075107
580,23.21706398,24.08195648,23.90459113,23.94479785,23.79595089,22.37588812,23.97750163,22.77622789,9.771989642,5.406381547,9.610918235,3.175471175,75.17803309
581,23.27935782,23.97200708,23.88549944,24.08122247,23.83499166,22.40374264,23.94089201,22.80315969,13.05303851,4.682187198,8.302816708,3.175471175,75.43075107
582,23.2177076,23.90037297,23.92273222,24.06043281,23.778408,22.40363581,23.96067375,22.77954823,5.434541372,4.575228669,5.459904001,3.171936383,75.43075107
583,23.14535434,23.95682429,23.97777061,23.98361587,23.79249689,22.39151464,23.96688752,22.75364705,7.562104603,10.67553356,7.503685795,3.175471175,75.43075107
584,23.3609597,23.99022961,23.92861192,23.98998539,23.87916,22.4440651,24.0370392,22.84550297,4.880862198,8.416196147,5.661370924,3.170107511,39.4439725
585,23.46462054,24.11540801,23.93002427,23.95346427,23.91888874,22.47008944,24.01632535,22.91772842,9.442152945,4.86428261,3.588566979,3.108233166,75.43075107
586,23.49795047,24.08324733,24.042201,24.04376443,23.9662974,22.49514741,24.03120504,22.96474898,5.793878398,12.11102237,5.661370924,3.122453671,75.43075107
587,23.56072758,24.00499682,23.95240476,23.97396515,23.95854563,22.49751398,23.99657732,23.02182143,8.103682688,7.948546454,5.464167663,3.149969636,74.48485501
588,23.5953184,24.05584395,24.00038508,23.97478497,23.96831498,22.58612189,24.03463029,23.10894692,7.207630473,8.694651097,3.145206069,3.139365508,47.71097865
589,23.70279244,24.12254709,24.01459051,24.18043628,24.05069257,22.65086686,23.99836781,23.18517337,7.117652366,4.930008297,8.616506042,3.175471175,75.43075107
590,23.64258358,23.97057501,24.06073165,24.06248876,23.99259314,22.64660891,24.01804234,23.19463966,12.43243148,8.387269181,6.428614631,3.134646083,74.00543709
591,23.67742741,24.06578734,24.08401964,24.05380549,24.02795066,22.68205283,23.98106844,23.24180093,9.150849244,4.575228669,5.112679215,3.083522231,75.43075107
592,23.66118134,23.94265805,24.0589513,24.09342711,24.03372582,22.69902901,23.98616654,23.27405481,9.564001586,5.29784642,6.487683737,3.170316149,75.43075107
593,23.67169582,23.87521951,24.03398015,24.00948781,23.98204314,22.68747104,23.99929053,23.28825204,6.064858446,4.886546044,6.373201987,3.175471175,75.43075107
594,23.7101148,23.84211271,23.95648703,24.08448433,23.99442151,22.70906336,23.94934054,23.34262761,4.664525971,8.265602487,7.347866524,3.175471175,26.44654847
595,23.71922206,23.96236389,23.99931524,24.08964992,24.02047743,22.746067,23.99091956,23.38618862,8.274929779,8.284510827,3.128859184,3.175471175,75.0387075
596,23.67586109,23.89264812,24.05012163,24.15136214,24.03898788,22.74877914,24.01731143,23.37864219,8.596118621,7.853244665,4.940535258,3.136022587,74.17061124
597,23.78460223,24.04878154,24.03547492,24.14949773,24.07970824,22.84449058,23.97549785,23.46719538,11.18267128,6.865688871,3.384002421,2.945598814,38.0753621
598,23.74675873,24.12608377,24.08089315,24.06276843,24.11201721,22.9271732,24.03714185,23.50638989,5.691826059,8.716702255,8.177535779,3.175471175,45.21837816
599,23.78937337,24.1415274,23.98192982,24.06945976,24.11540385,22.96990648,23.96697246,23.53674021,4.664525971,8.299193178,5.661370924,3.175471175,75.43075107
600,23.67942904,23.95803024,23.91611361,23.96821523,23.94993702,22.94328957,24.00718464,23.49817273,12.12776752,4.575228669,5.661370924,3.175471175,75.43075107
601,23.69623677,23.92485712,23.993529,24.11312589,23.99612747,22.95369244,23.97232341,23.50214808,4.664525971,9.684117355,9.230546849,3.175471175,75.43075107
602,23.70365144,24.0685587,23.9893609,23.98807615,23.93824057,22.95960619,24.00883266,23.50194771,9.808011676,4.575228669,8.674150502,3.103847287,75.43075107
603,23.73010254,23.93487391,23.99517453,23.92785972,23.9190665,22.94317803,23.9890641,23.50127064,12.12776752,4.575228669,4.946058465,3.119207015,75.43075107
604,23.71635208,23.91260258,24.01468586,24.09686176,23.97229367,22.94694537,23.98992476,23.5028984,4.664525971,4.575228669,9.309222355,3.175471175,75.43075107
605,23.7299504,23.90538731,24.03119498,24.05442672,23.99586176,22.95985432,23.95886085,23.52147463,4.664525971,4.575228669,3.610770982,3.175471175,75.43075107
606,23.72783125,23.85270838,24.03989671,24.03808307,23.95988364,22.95553067,23.97777586,23.52092607,6.186817704,4.575228669,3.145206069,3.060534995,75.43075107
607,23.76391908,24.00747832,23.99600742,24.05419833,23.99288983,23.03582865,24.00419418,23.57878362,8.787177317,7.02935936,6.764465629,3.175471175,44.34597637
608,23.77074165,24.0386975,23.99095354,23.96644047,23.99900952,23.10330526,24.00387692,23.62527999,4.740537722,4.575228669,6.962073239,3.175471175,47.32274338
609,23.79581441,24.09605963,23.98948165,24.09892392,24.06436475,23.17645235,23.94725597,23.66610861,7.693248119,4.575228669,9.227897758,3.175471175,35.76444788
610,23.65213565,23.94091534,24.01378927,24.01912521,23.93478389,23.17245099,24.03831192,23.61007493,11.65651033,7.773176125,5.502966695,3.175471175,40.89541323
611,23.66267075,23.9128167,23.98851544,24.02318559,23.9430194,23.15091911,23.98695817,23.58184008,5.207524195,7.601666822,5.812809828,3.175471175,75.43075107
612,23.68479516,23.95330537,24.03170239,24.09194376,23.92989277,23.1891415,24.00628635,23.58560528,6.577208135,11.89279113,5.68851102,3.028629892,38.20618323
613,23.67378003,23.88913059,24.03522992,24.04242094,23.94181296,23.15439579,24.00787989,23.55001156,9.329051941,4.597851462,4.926532047,3.175471175,75.43075107
614,23.71830773,23.86649636,23.9455481,24.05861152,23.96579468,23.1436337,23.9719408,23.55985744,4.664525971,8.479871805,5.198541451,3.175471175,75.43075107
615,23.78978886,24.02781283,23.96096165,24.01816351,24.00304831,23.1867641,23.92443894,23.60790796,13.38910186,11.89559454,3.145206069,3.175471175,28.26588906
616,23.7826694,23.94210291,24.02358181,24.07568216,24.03229078,23.2808709,24.01886661,23.6578508,13.99357791,4.575228669,3.145206069,3.175471175,54.63624174
617,23.7798991,23.92902022,23.94497804,24.12492811,24.0183289,23.29584576,23.95128766,23.66505611,4.899584198,9.070305782,6.737830526,3.175471175,75.43075107
618,23.64022348,23.88865622,23.92728111,23.96389958,23.85819421,23.24289457,24.02432055,23.59999188,5.384299822,4.575228669,8.177535779,3.169670047,75.43075107
619,23.63053878,23.94276022,23.94317484,23.96055414,23.91586013,23.30571207,24.02935795,23.60943695,5.294609893,4.70206815,4.113265744,3.171465271,57.06934178
620,23.65468418,24.11057297,23.93809904,23.91825762,23.9076697,23.2862681,24.01334553,23.57668274,10.79020854,4.575228669,4.147734854,3.175471175,75.43075107
621,23.64940648,24.10382897,23.95948243,23.8507745,23.90885136,23.27308748,23.95931764,23.55904671,4.664525971,8.378196154,3.145206069,3.175471175,75.43075107
622,23.63207597,23.97475432,24.01646689,24.01281985,23.89638894,23.35616699,24.05515213,23.57989216,12.44530626,11.25120881,5.901114055,3.128305764,58.17107368
623,23.64302457,24.04994666,24.03711657,24.0702959,23.95875876,23.35537374,23.98528097,23.55035197,9.116192414,4.751550213,6.672741779,3.154526511,75.43075107
624,23.69237272,23.94038808,23.95688056,24.11786399,23.93934109,23.34737537,23.97650526,23.54677154,11.92890973,8.224471342,5.530611186,3.175471175,73.90659689
625,23.72407851,24.04884075,24.0244602,24.03332211,23.97362818,23.41796408,23.98288159,23.59271878,8.937826014,8.989452111,6.241334148,3.175471175,46.56774003
626,23.75030161,24.13726845,23.97595925,23.96891764,23.99051059,23.5110982,23.97621686,23.64982945,9.31505956,6.137132935,5.661370924,3.175471175,52.41281077
627,23.65854625,23.97895958,23.92029836,24.04592959,23.9255719,23.49177341,23.97444006,23.61279628,12.41448501,5.337086843,6.751053585,3.175471175,75.21525803
628,23.66711766,24.09864982,23.98612191,24.07698736,23.93525769,23.50117914,23.9618857,23.59047359,12.8023569,15.07079306,4.765679774,3.175471175,73.83158559
629,23.61846877,23.92370754,23.98503275,24.1140146,23.8977556,23.51184775,23.96633158,23.5644084,11.41165497,4.575228669,6.058364254,3.135857398,43.11065805
630,23.690993,24.07644469,23.95110725,24.04085847,23.95619388,23.56992155,23.94549956,23.6012638,11.10350164,6.011390219,6.23866519,3.175471175,41.69923621
631,23.69743127,24.13301238,24.03160774,23.96363627,23.96352043,23.65174311,24.00844118,23.63917197,4.664525971,12.20392084,6.498509203,3.175471175,55.87476952
632,23.55362648,23.98058808,24.02995784,24.02886519,23.88294808,23.59320969,24.01504843,23.54712091,11.65651033,7.773176125,6.691012796,3.175471175,73.90659689
633,23.55562268,23.97864572,24.06131141,24.08056109,23.91063676,23.6099229,23.95497987,23.52820585,7.978190238,4.575228669,5.661370924,3.175471175,35.57701344
634,23.55857354,24.07957727,24.06341316,24.0762959,23.92564574,23.61199144,23.95326408,23.50271216,8.396146747,4.575228669,3.145206069,3.128545793,75.43075107
635,23.48593209,23.9808343,24.06765141,23.99655327,23.8593967,23.63820019,24.04100637,23.4742658,12.58442732,4.575228669,8.52541999,3.084734104,54.48648581
636,23.58911677,24.07240961,24.0478331,24.14042133,23.95817057,23.6866577,23.9684074,23.50135012,8.423802398,10.41792929,8.477811864,3.175471175,41.1157784
637,23.51599728,23.93941356,23.97951818,24.00097397,23.83887839,23.61306493,24.01624278,23.43056641,12.12776752,4.575228669,8.735389172,3.175471175,75.43075107
638,23.5883482,23.99481217,23.97994438,24.06657068,23.8752517,23.59219393,23.93910462,23.43346165,7.949302649,7.797121854,8.881914219,3.175471175,73.98555445
639,23.56915197,23.99907439,23.88309146,23.92254069,23.7955567,23.55391737,23.97615878,23.42685666,4.664525971,8.457086031,8.177535779,3.169772456,75.43075107
640,23.64273708,24.06495622,23.93675496,23.99526457,23.87535522,23.55278716,23.92553424,23.44847805,8.098006998,11.59111181,8.267329169,3.175283298,74.42676362
641,23.6446263,23.97982976,23.99157425,24.06083916,23.91233758,23.54457883,23.94521641,23.45115356,9.936966435,8.235411605,5.747574405,3.175471175,75.43075107
642,23.65915516,24.05484312,24.01366733,24.04647667,23.86998648,23.55041484,23.93570023,23.46683599,8.396146747,5.090832933,4.536771151,2.945598814,75.43075107
643,23.72573784,24.10535193,23.92622022,24.10170092,23.94558097,23.66417541,23.95097515,23.55674506,4.908029557,8.512230732,4.589037782,3.175471175,51.20111982
644,23.70259271,23.96599825,24.07209743,24.11125131,23.94711378,23.71268027,24.01376436,23.58361113,12.12776752,11.98074365,4.690060406,3.09091176,47.61349552
645,23.69577589,24.02323778,23.9996228,23.96096062,23.90308297,23.67244379,23.98350314,23.56852892,8.396146747,6.591830585,8.2056948,3.13298416,75.43075107
646,23.71254885,24.08368884,23.9502665,23.86758181,23.91033156,23.7369524,23.96453894,23.62031307,6.947015983,6.288202333,3.177205251,3.175471175,53.21021033
647,23.69808627,24.08985458,23.93215397,23.83484022,23.87884861,23.6922335,23.94763668,23.59425697,5.026340201,4.575228669,3.145206069,3.175471175,63.3618309
648,23.69745556,23.95416159,23.90002778,23.85930337,23.87241768,23.76134675,23.99472645,23.63928153,15.8593883,6.227331158,3.145206069,3.175471175,62.68103442
649,23.69209435,24.01703563,24.00809517,24.05208117,23.91697769,23.74422969,23.96922343,23.62375055,8.396146747,12.11657942,9.28000962,3.111705877,75.43075107
650,23.64957475,23.93942949,23.99997988,23.96413972,23.87365995,23.77782214,24.0125163,23.62431222,10.04112043,4.953052448,8.177535779,3.171485904,55.63970836
651,23.63937709,23.92994493,23.99343517,24.12900489,23.90231706,23.79139171,23.99702953,23.60912846,4.664525971,8.235411605,8.68185134,3.175471175,40.86576864
652,23.58966365,23.92285768,23.94855167,23.98696932,23.80188518,23.7196914,24.01268852,23.54384534,4.664525971,8.138379717,8.177535779,3.083522231,75.43075107
653,23.66137244,23.88418237,23.9593247,24.04542661,23.84921727,23.75009303,23.96639032,23.57849944,4.861881401,4.575228669,7.546299641,3.129496703,47.37244559
654,23.64590974,24.00578236,23.9399149,23.93507545,23.85264596,23.70106764,23.98849587,23.55337968,9.464627395,4.575228669,6.900142528,3.175471175,75.43075107
655,23.75945791,24.09231011,23.98951958,24.09372645,23.95952089,23.71453237,23.94512235,23.57982113,8.383793667,15.46402416,8.535837771,3.175471175,75.12820787
656,23.68959853,23.92225855,24.02348788,24.05467285,23.92252657,23.71580643,23.94553261,23.57575157,12.12776752,4.575228669,4.208624241,3.175471175,34.15439649
657,23.6260521,23.85605143,23.9774291,23.94346856,23.79357654,23.63539574,24.00970188,23.52571758,4.849269497,6.347677425,9.151475812,3.175471175,75.43075107
658,23.67963954,23.96833358,24.00651341,23.93165841,23.88134087,23.67506589,24.03346302,23.56211108,8.257700149,9.150457339,6.542650445,3.175471175,55.34383332
659,23.70441023,24.08621186,24.02026747,23.9453332,23.88734927,23.70036789,23.98998413,23.5823984,8.850314771,4.575228669,5.10692258,3.14697489,54.40134801
660,23.82882764,24.09884642,23.91485357,24.09586495,23.91343857,23.72907348,23.90541948,23.64306563,4.664525971,8.235411605,8.870566073,2.945598814,75.43075107
661,23.78355369,24.10887267,23.96826616,24.01904352,23.94752277,23.78954406,23.98351208,23.67833031,4.664525971,13.83846954,6.290412138,3.138937169,46.6267027
662,23.77157434,23.92849108,23.92417896,24.01262791,23.9131539,23.76269253,23.94959954,23.67516517,12.19603264,8.235411605,5.469316232,3.166689407,75.43075107
663,23.7713149,23.99636837,23.95409439,23.95841747,23.87327128,23.74168088,23.93700795,23.67076492,8.59785214,9.317977566,4.815341364,3.054355452,75.43075107
664,23.7890482,23.98724104,23.91828363,24.07336315,23.89719275,23.74871955,23.94216116,23.68947987,4.664525971,6.430370047,6.601781061,3.175471175,75.43075107
665,23.73125572,23.96637643,23.98898572,23.95973714,23.8361354,23.7589719,23.99540597,23.68885228,4.880350745,15.55577748,8.177535779,2.991573286,42.99434658
666,23.72561513,23.92703205,24.03158632,23.99203186,23.91095447,23.80636015,24.0304104,23.70531461,10.88389393,10.67553356,3.145206069,3.175471175,56.32337709
667,23.77442772,24.08499868,23.99327856,24.12446669,23.9593607,23.81357302,23.9633934,23.70834103,11.66427105,6.392513327,7.706137697,3.175471175,74.64828553
668,23.75178852,24.0913818,24.00654374,24.08938995,23.94035097,23.8103924,23.97867786,23.68606013,6.517949895,9.150457339,3.145206069,3.111703889,75.43075107
669,23.77454958,23.94072376,23.92298429,24.03632132,23.91890029,23.82265894,23.9569872,23.70723873,12.12776752,8.235411605,5.884116157,3.175471175,38.53553202
670,23.82929944,24.07745804,24.02842034,24.1437331,24.03152313,23.9479938,23.97843778,23.783673,9.249646541,18.22302941,6.236870503,3.175471175,57.86489449
671,23.72531438,24.0818961,24.00911013,24.04052131,23.93867356,23.90697067,24.0050289,23.72713374,4.664525971,4.575228669,8.908521112,3.175471175,75.43075107
672,23.80111349,23.95092829,23.95746568,24.11343905,23.94548811,23.88021128,23.95323588,23.71970994,11.94281546,6.243525065,8.757637906,3.175471175,74.83257355
673,23.8582809,24.06970534,23.91600637,24.10241645,23.96178772,23.89894541,23.91939014,23.74879098,11.07264597,5.96757007,3.913441944,3.129496703,75.43075107
674,23.75554511,23.9374862,23.9546633,23.91103219,23.87751453,23.85813675,23.96675332,23.71733108,8.894801967,11.45631081,7.859775522,3.175471175,37.58073358
675,23.77109453,24.05714422,23.96077856,23.88121922,23.88953899,23.88265844,23.98267018,23.74421251,8.579528452,11.38069317,3.668595733,3.175471175,42.60039254
676,23.81743347,24.02992841,23.89890289,23.87394975,23.91956227,23.8543751,23.93425136,23.75115238,4.700552219,8.087863838,3.678609901,3.175471175,75.43075107
677,23.8630109,23.96573535,23.89773938,24.06564761,23.94557325,23.8809956,23.92164863,23.79270243,8.575587471,4.575228669,9.498117265,3.091727887,35.7228569
678,23.80911867,23.92487548,23.92338971,24.04734854,23.90305638,23.95360361,24.04117086,23.82823448,8.918065383,4.575228669,7.404622564,3.083522231,63.27082889
679,23.63725379,23.92801316,24.04336327,23.98066464,23.88878583,23.86231233,24.04262038,23.71706553,5.087601128,12.07150844,5.287217708,3.135868168,75.43075107
680,23.7811856,24.03264585,23.98094972,24.15713941,23.9984956,23.97332716,23.97067874,23.78389301,8.796203437,8.22255513,8.646803024,3.079046135,60.16226187
681,23.68483675,23.93599536,24.03634763,24.04339813,23.87865441,23.89675109,24.0192867,23.70277926,9.329051941,9.836715146,7.051508553,2.945598814,75.43075107
682,23.66944046,23.91496777,24.0224343,23.97795002,23.90220727,23.90943267,24.03842173,23.68909041,4.848409968,4.727557452,5.661370924,3.173094353,54.67199779
683,23.7746694,24.10274506,23.96055285,24.14159303,23.97455337,23.91109363,23.96240849,23.70342795,12.65521482,7.8160911,8.266905547,3.175471175,73.90659689
684,23.69084271,23.93107842,23.9880707,23.99372655,23.8990541,23.89323906,24.00570366,23.67731725,12.2137982,15.55577748,8.304356757,3.155835106,39.30174517
685,23.7590072,24.08585946,23.9427831,23.97493479,23.92374791,23.92737221,23.96737013,23.70757985,12.70170058,8.235411605,4.699167406,3.175471175,42.07255548
686,23.70917229,23.98569331,23.92310428,23.93083261,23.91165687,23.86682009,23.9847487,23.66323398,10.8083413,5.245619976,3.145206069,3.175471175,75.43075107
687,23.76230278,23.95103031,23.99207083,24.11142379,23.99235807,23.83897033,23.97766781,23.65845718,4.664525971,15.55577748,8.852933421,3.175471175,75.43075107
688,23.73500774,23.91143378,24.03163045,23.96820912,23.90710675,23.76289374,24.02702586,23.61106751,4.746199912,4.575228669,8.177535779,3.175471175,75.43075107
689,23.76533784,23.92937355,24.08609694,23.99314843,23.98651872,23.8177928,24.04785884,23.65623397,4.664525971,4.575228669,3.145206069,3.175471175,60.85562639
690,23.81594801,23.90780374,23.97404403,24.11676598,23.9754501,23.78560611,24.01024346,23.66255187,4.709036504,8.235411605,7.305309302,3.156822671,75.43075107
