DischargeAirTemperature,times
69.0524291992,2017-06-26 13:47:00
70.0125427246,2017-06-26 13:48:00
71.0245361328,2017-06-26 13:49:00
68.8448791504,2017-06-26 13:50:00
60.8786315918,2017-06-26 13:51:00
56.2597351074,2017-06-26 13:52:00
54.6509399414,2017-06-26 13:53:00
53.7686767578,2017-06-26 13:54:00
53.2237548828,2017-06-26 13:55:00
52.9123840332,2017-06-26 13:56:00
52.6528625488,2017-06-26 13:57:00
52.5490722656,2017-06-26 13:58:00
52.3934020996,2017-06-26 13:59:00
52.2636413574,2017-06-26 14:00:00
52.2117614746,2017-06-26 14:01:00
55.2477416992,2017-06-26 14:02:00
59.3476257324,2017-06-26 14:03:00
62.25390625,2017-06-26 14:04:00
65.5493469238,2017-06-26 14:05:00
67.884765625,2017-06-26 14:06:00
70.2720336914,2017-06-26 14:07:00
71.5435180664,2017-06-26 14:08:00
72.6073913574,2017-06-26 14:09:00
73.2301635742,2017-06-26 14:10:00
73.6193847656,2017-06-26 14:11:00
73.9826965332,2017-06-26 14:12:00
74.0864868164,2017-06-26 14:13:00
74.2940673828,2017-06-26 14:14:00
74.3459472656,2017-06-26 14:15:00
73.7231750488,2017-06-26 14:16:00
64.1741027832,2017-06-26 14:17:00
59.2178955078,2017-06-26 14:18:00
55.4553222656,2017-06-26 14:19:00
54.235748291,2017-06-26 14:20:00
53.4313354492,2017-06-26 14:21:00
52.9123840332,2017-06-26 14:22:00
52.600982666,2017-06-26 14:23:00
52.3155517578,2017-06-26 14:24:00
59.2178955078,2017-06-26 14:25:00
60.7229003906,2017-06-26 14:26:00
64.225982666,2017-06-26 14:27:00
68.040435791,2017-06-26 14:28:00
70.5314941406,2017-06-26 14:29:00
72.244140625,2017-06-26 14:30:00
73.126373291,2017-06-26 14:31:00
73.7231750488,2017-06-26 14:32:00
74.1383972168,2017-06-26 14:33:00
74.4757080078,2017-06-26 14:34:00
74.7351989746,2017-06-26 14:35:00
75.0466003418,2017-06-26 14:36:00
75.2541809082,2017-06-26 14:37:00
75.4617614746,2017-06-26 14:38:00
75.5914916992,2017-06-26 14:39:00
75.7471923828,2017-06-26 14:40:00
75.8510131836,2017-06-26 14:41:00
75.9548034668,2017-06-26 14:42:00
75.9548034668,2017-06-26 14:43:00
76.05859375,2017-06-26 14:44:00
76.05859375,2017-06-26 14:45:00
76.05859375,2017-06-26 14:46:00
72.1922302246,2017-06-26 14:47:00
61.2937927246,2017-06-26 14:48:00
56.986328125,2017-06-26 14:49:00
54.8325805664,2017-06-26 14:50:00
54.0281677246,2017-06-26 14:51:00
53.483215332,2017-06-26 14:52:00
56.7787475586,2017-06-26 14:53:00
62.565246582,2017-06-26 14:54:00
68.2480163574,2017-06-26 14:55:00
71.5953979492,2017-06-26 14:56:00
72.970703125,2017-06-26 14:57:00
73.9826965332,2017-06-26 14:58:00
74.397857666,2017-06-26 14:59:00
74.787109375,2017-06-26 15:00:00
75.0466003418,2017-06-26 15:01:00
75.3579711914,2017-06-26 15:02:00
75.5136413574,2017-06-26 15:03:00
75.5136413574,2017-06-26 15:04:00
75.4617614746,2017-06-26 15:05:00
69.8568725586,2017-06-26 15:06:00
61.1381225586,2017-06-26 15:07:00
57.3755187988,2017-06-26 15:08:00
54.9363708496,2017-06-26 15:09:00
54.080078125,2017-06-26 15:10:00
53.664855957,2017-06-26 15:11:00
54.2876586914,2017-06-26 15:12:00
59.8666381836,2017-06-26 15:13:00
63.8367614746,2017-06-26 15:14:00
68.6891479492,2017-06-26 15:15:00
71.3878173828,2017-06-26 15:16:00
73.5155944824,2017-06-26 15:17:00
74.4757080078,2017-06-26 15:18:00
75.0466003418,2017-06-26 15:19:00
75.306060791,2017-06-26 15:20:00
75.643371582,2017-06-26 15:21:00
75.7471923828,2017-06-26 15:22:00
75.9548034668,2017-06-26 15:23:00
65.9126586914,2017-06-26 15:24:00
60.0741882324,2017-06-26 15:25:00
56.5192260742,2017-06-26 15:26:00
55.3515319824,2017-06-26 15:27:00
54.4952392578,2017-06-26 15:28:00
54.080078125,2017-06-26 15:29:00
57.2198486328,2017-06-26 15:30:00
61.9944152832,2017-06-26 15:31:00
66.0164489746,2017-06-26 15:32:00
70.583404541,2017-06-26 15:33:00
73.4637145996,2017-06-26 15:34:00
74.579498291,2017-06-26 15:35:00
75.3579711914,2017-06-26 15:36:00
75.8510131836,2017-06-26 15:37:00
76.1623840332,2017-06-26 15:38:00
76.4737548828,2017-06-26 15:39:00
76.7072753906,2017-06-26 15:40:00
76.8110961914,2017-06-26 15:41:00
77.122467041,2017-06-26 15:42:00
74.787109375,2017-06-26 15:43:00
64.7449951172,2017-06-26 15:44:00
59.7628479004,2017-06-26 15:45:00
56.986328125,2017-06-26 15:46:00
55.8186340332,2017-06-26 15:47:00
55.3515319824,2017-06-26 15:48:00
54.8844604492,2017-06-26 15:49:00
54.599029541,2017-06-26 15:50:00
60.6710205078,2017-06-26 15:51:00
64.796875,2017-06-26 15:52:00
70.5314941406,2017-06-26 15:53:00
74.1383972168,2017-06-26 15:54:00
76.0066833496,2017-06-26 15:55:00
76.8110961914,2017-06-26 15:56:00
77.3819580078,2017-06-26 15:57:00
77.8490600586,2017-06-26 15:58:00
78.0825805664,2017-06-26 15:59:00
78.2901611328,2017-06-26 16:00:00
78.5496520996,2017-06-26 16:01:00
78.8610534668,2017-06-26 16:02:00
79.0426940918,2017-06-26 16:03:00
79.1983642578,2017-06-26 16:04:00
79.3540649414,2017-06-26 16:05:00
79.4059448242,2017-06-26 16:06:00
79.5097351074,2017-06-26 16:07:00
79.0426940918,2017-06-26 16:08:00
69.1043395996,2017-06-26 16:09:00
63.317779541,2017-06-26 16:10:00
59.2178955078,2017-06-26 16:11:00
57.479309082,2017-06-26 16:12:00
56.8825378418,2017-06-26 16:13:00
56.415435791,2017-06-26 16:14:00
56.1559448242,2017-06-26 16:15:00
56.0002746582,2017-06-26 16:16:00
55.896484375,2017-06-26 16:17:00
55.7667541504,2017-06-26 16:18:00
55.7148132324,2017-06-26 16:19:00
62.6690368652,2017-06-26 16:20:00
69.7530822754,2017-06-26 16:21:00
73.4118041992,2017-06-26 16:22:00
76.3699645996,2017-06-26 16:23:00
77.9787902832,2017-06-26 16:24:00
78.6015319824,2017-06-26 16:25:00
79.1983642578,2017-06-26 16:26:00
77.0705871582,2017-06-26 16:27:00
70.1163330078,2017-06-26 16:28:00
62.409576416,2017-06-26 16:29:00
60.0223083496,2017-06-26 16:30:00
58.6989135742,2017-06-26 16:31:00
57.7388305664,2017-06-26 16:32:00
57.479309082,2017-06-26 16:33:00
57.2717590332,2017-06-26 16:34:00
57.0641784668,2017-06-26 16:35:00
57.0122680664,2017-06-26 16:36:00
57.686920166,2017-06-26 16:37:00
66.4575500488,2017-06-26 16:38:00
74.2421569824,2017-06-26 16:39:00
77.6933288574,2017-06-26 16:40:00
78.8091430664,2017-06-26 16:41:00
79.7173156738,2017-06-26 16:42:00
80.3660583496,2017-06-26 16:43:00
76.1104736328,2017-06-26 16:44:00
66.7689819336,2017-06-26 16:45:00
62.25390625,2017-06-26 16:46:00
60.1260986328,2017-06-26 16:47:00
58.6989135742,2017-06-26 16:48:00
58.3875427246,2017-06-26 16:49:00
58.3875427246,2017-06-26 16:50:00
58.1799621582,2017-06-26 16:51:00
58.050201416,2017-06-26 16:52:00
58.050201416,2017-06-26 16:53:00
60.6191101074,2017-06-26 16:54:00
68.2999267578,2017-06-26 16:55:00
76.05859375,2017-06-26 16:56:00
78.96484375,2017-06-26 16:57:00
79.9249267578,2017-06-26 16:58:00
80.729309082,2017-06-26 16:59:00
81.2483215332,2017-06-26 17:00:00
76.4737548828,2017-06-26 17:01:00
66.8727722168,2017-06-26 17:02:00
62.2019958496,2017-06-26 17:03:00
60.4634399414,2017-06-26 17:04:00
59.5552368164,2017-06-26 17:05:00
59.166015625,2017-06-26 17:06:00
59.1141052246,2017-06-26 17:07:00
58.8546142578,2017-06-26 17:08:00
58.802734375,2017-06-26 17:09:00
58.6989135742,2017-06-26 17:10:00
58.2837524414,2017-06-26 17:11:00
58.1799621582,2017-06-26 17:12:00
64.4335632324,2017-06-26 17:13:00
74.9946899414,2017-06-26 17:14:00
78.5496520996,2017-06-26 17:15:00
80.210357666,2017-06-26 17:16:00
80.936920166,2017-06-26 17:17:00
81.4299621582,2017-06-26 17:18:00
81.300201416,2017-06-26 17:19:00
74.7351989746,2017-06-26 17:20:00
66.0164489746,2017-06-26 17:21:00
62.0982055664,2017-06-26 17:22:00
60.7229003906,2017-06-26 17:23:00
60.3336791992,2017-06-26 17:24:00
59.9444580078,2017-06-26 17:25:00
59.5552368164,2017-06-26 17:26:00
59.0103149414,2017-06-26 17:27:00
59.166015625,2017-06-26 17:28:00
59.166015625,2017-06-26 17:29:00
59.0621948242,2017-06-26 17:30:00
59.321685791,2017-06-26 17:31:00
59.321685791,2017-06-26 17:32:00
59.2178955078,2017-06-26 17:33:00
59.1141052246,2017-06-26 17:34:00
58.6470336914,2017-06-26 17:35:00
61.2418823242,2017-06-26 17:36:00
72.970703125,2017-06-26 17:37:00
77.9269104004,2017-06-26 17:38:00
80.6255493164,2017-06-26 17:39:00
81.7413635254,2017-06-26 17:40:00
82.3121948242,2017-06-26 17:41:00
82.9090270996,2017-06-26 17:42:00
77.7971496582,2017-06-26 17:43:00
67.5214538574,2017-06-26 17:44:00
63.2658996582,2017-06-26 17:45:00
61.6311035156,2017-06-26 17:46:00
61.3456726074,2017-06-26 17:47:00
60.7748413086,2017-06-26 17:48:00
60.5153198242,2017-06-26 17:49:00
60.3855895996,2017-06-26 17:50:00
60.0741882324,2017-06-26 17:51:00
59.8666381836,2017-06-26 17:52:00
59.7628479004,2017-06-26 17:53:00
59.7628479004,2017-06-26 17:54:00
59.9703979492,2017-06-26 17:55:00
59.8147277832,2017-06-26 17:56:00
59.7109069824,2017-06-26 17:57:00
59.7628479004,2017-06-26 17:58:00
59.9185180664,2017-06-26 17:59:00
59.6071166992,2017-06-26 18:00:00
60.1260986328,2017-06-26 18:01:00
68.403717041,2017-06-26 18:02:00
77.9269104004,2017-06-26 18:03:00
81.5337524414,2017-06-26 18:04:00
82.5976257324,2017-06-26 18:05:00
83.1685180664,2017-06-26 18:06:00
83.5317687988,2017-06-26 18:07:00
83.9729309082,2017-06-26 18:08:00
79.146484375,2017-06-26 18:09:00
68.6372680664,2017-06-26 18:10:00
64.2778930664,2017-06-26 18:11:00
62.7728881836,2017-06-26 18:12:00
62.2019958496,2017-06-26 18:13:00
61.4494628906,2017-06-26 18:14:00
61.5532531738,2017-06-26 18:15:00
61.1900024414,2017-06-26 18:16:00
60.8267211914,2017-06-26 18:17:00
60.8786315918,2017-06-26 18:18:00
60.982421875,2017-06-26 18:19:00
60.7229003906,2017-06-26 18:20:00
60.9305114746,2017-06-26 18:21:00
60.8786315918,2017-06-26 18:22:00
60.7229003906,2017-06-26 18:23:00
60.7229003906,2017-06-26 18:24:00
60.5153198242,2017-06-26 18:25:00
60.5153198242,2017-06-26 18:26:00
60.6710205078,2017-06-26 18:27:00
60.4634399414,2017-06-26 18:28:00
60.5153198242,2017-06-26 18:29:00
60.5672149658,2017-06-26 18:30:00
60.6191101074,2017-06-26 18:31:00
60.6191101074,2017-06-26 18:32:00
60.5672302246,2017-06-26 18:33:00
60.6191101074,2017-06-26 18:34:00
67.0284423828,2017-06-26 18:35:00
75.5136413574,2017-06-26 18:36:00
81.2483215332,2017-06-26 18:37:00
82.7014160156,2017-06-26 18:38:00
83.5836791992,2017-06-26 18:39:00
84.1286010742,2017-06-26 18:40:00
81.14453125,2017-06-26 18:41:00
69.9087524414,2017-06-26 18:42:00
64.6411437988,2017-06-26 18:43:00
63.3696899414,2017-06-26 18:44:00
62.409576416,2017-06-26 18:45:00
61.7868347168,2017-06-26 18:46:00
61.3456726074,2017-06-26 18:47:00
61.5532531738,2017-06-26 18:48:00
61.3456878662,2017-06-26 18:49:00
61.1381225586,2017-06-26 18:50:00
60.9305114746,2017-06-26 18:51:00
60.982421875,2017-06-26 18:52:00
60.8267211914,2017-06-26 18:53:00
60.6191101074,2017-06-26 18:54:00
60.5672302246,2017-06-26 18:55:00
60.4374694824,2017-06-26 18:56:00
60.5153198242,2017-06-26 18:57:00
60.4374694824,2017-06-26 18:58:00
60.5153198242,2017-06-26 18:59:00
60.4374694824,2017-06-26 19:00:00
60.229888916,2017-06-26 19:01:00
60.5153198242,2017-06-26 19:02:00
60.4374694824,2017-06-26 19:03:00
60.0223083496,2017-06-26 19:04:00
60.3336791992,2017-06-26 19:05:00
60.1260986328,2017-06-26 19:06:00
66.8208618164,2017-06-26 19:07:00
76.7592163086,2017-06-26 19:08:00
81.6375427246,2017-06-26 19:09:00
82.9609375,2017-06-26 19:10:00
83.7653503418,2017-06-26 19:11:00
84.388092041,2017-06-26 19:12:00
79.7173156738,2017-06-26 19:13:00
69.1562194824,2017-06-26 19:14:00
64.2778930664,2017-06-26 19:15:00
63.0583190918,2017-06-26 19:16:00
62.25390625,2017-06-26 19:17:00
61.890625,2017-06-26 19:18:00
61.501373291,2017-06-26 19:19:00
61.501373291,2017-06-26 19:20:00
61.3456726074,2017-06-26 19:21:00
60.9305114746,2017-06-26 19:22:00
61.0343017578,2017-06-26 19:23:00
61.0343017578,2017-06-26 19:24:00
60.8786315918,2017-06-26 19:25:00
60.8267211914,2017-06-26 19:26:00
60.6710205078,2017-06-26 19:27:00
60.7488708496,2017-06-26 19:28:00
60.8267211914,2017-06-26 19:29:00
60.9045715332,2017-06-26 19:30:00
60.982421875,2017-06-26 19:31:00
60.7748413086,2017-06-26 19:32:00
60.8267211914,2017-06-26 19:33:00
61.0343017578,2017-06-26 19:34:00
61.1381225586,2017-06-26 19:35:00
60.8267211914,2017-06-26 19:36:00
60.7748413086,2017-06-26 19:37:00
60.9305114746,2017-06-26 19:38:00
60.9305114746,2017-06-26 19:39:00
60.9478149414,2017-06-26 19:40:00
60.9651184082,2017-06-26 19:41:00
60.982421875,2017-06-26 19:42:00
60.9305114746,2017-06-26 19:43:00
60.8786315918,2017-06-26 19:44:00
61.2937927246,2017-06-26 19:45:00
61.3716278076,2017-06-26 19:46:00
61.4494628906,2017-06-26 19:47:00
61.3975830078,2017-06-26 19:48:00
61.5532531738,2017-06-26 19:49:00
61.6051635742,2017-06-26 19:50:00
61.6051635742,2017-06-26 19:51:00
61.6051635742,2017-06-26 19:52:00
61.6311035156,2017-06-26 19:53:00
61.501373291,2017-06-26 19:54:00
61.7349243164,2017-06-26 19:55:00
61.6051635742,2017-06-26 19:56:00
61.6311035156,2017-06-26 19:57:00
61.7349243164,2017-06-26 19:58:00
61.890625,2017-06-26 19:59:00
61.9944152832,2017-06-26 20:00:00
62.0982055664,2017-06-26 20:01:00
62.2019958496,2017-06-26 20:02:00
61.683013916,2017-06-26 20:03:00
61.7868347168,2017-06-26 20:04:00
61.7349243164,2017-06-26 20:05:00
61.9425048828,2017-06-26 20:06:00
61.8127593994,2017-06-26 20:07:00
61.683013916,2017-06-26 20:08:00
61.6311035156,2017-06-26 20:09:00
61.683013916,2017-06-26 20:10:00
61.890625,2017-06-26 20:11:00
61.8733215332,2017-06-26 20:12:00
61.8560180664,2017-06-26 20:13:00
61.8387145996,2017-06-26 20:14:00
61.7349243164,2017-06-26 20:15:00
61.7868347168,2017-06-26 20:16:00
61.6311035156,2017-06-26 20:17:00
61.6051635742,2017-06-26 20:18:00
61.9425048828,2017-06-26 20:19:00
61.8387145996,2017-06-26 20:20:00
62.1501159668,2017-06-26 20:21:00
62.0982157389,2017-06-26 20:22:00
62.0463155111,2017-06-26 20:23:00
61.9944152832,2017-06-26 20:24:00
62.046295166,2017-06-26 20:25:00
61.9425048828,2017-06-26 20:26:00
61.9425048828,2017-06-26 20:27:00
61.9944000244,2017-06-26 20:28:00
62.046295166,2017-06-26 20:29:00
62.3576965332,2017-06-26 20:30:00
62.6690368652,2017-06-26 20:31:00
73.9308166504,2017-06-26 20:32:00
79.8211364746,2017-06-26 20:33:00
83.2723083496,2017-06-26 20:34:00
84.6994628906,2017-06-26 20:35:00
85.4000854492,2017-06-26 20:36:00
85.8152770996,2017-06-26 20:37:00
80.5087738037,2017-06-26 20:38:00
75.2022705078,2017-06-26 20:39:00
69.8957672119,2017-06-26 20:40:00
64.589263916,2017-06-26 20:41:00
64.0703125,2017-06-26 20:42:00
63.5253601074,2017-06-26 20:43:00
63.3696746826,2017-06-26 20:44:00
63.2139892578,2017-06-26 20:45:00
63.1101989746,2017-06-26 20:46:00
63.2658996582,2017-06-26 20:47:00
63.317779541,2017-06-26 20:48:00
63.162109375,2017-06-26 20:49:00
63.0583190918,2017-06-26 20:50:00
62.9026184082,2017-06-26 20:51:00
62.6171569824,2017-06-26 20:52:00
62.7728881836,2017-06-26 20:53:00
62.798828125,2017-06-26 20:54:00
62.8507232666,2017-06-26 20:55:00
62.9026184082,2017-06-26 20:56:00
63.0064086914,2017-06-26 20:57:00
62.7728881836,2017-06-26 20:58:00
62.8507080078,2017-06-26 20:59:00
63.2658996582,2017-06-26 21:00:00
63.1101989746,2017-06-26 21:01:00
63.1101989746,2017-06-26 21:02:00
62.954498291,2017-06-26 21:03:00
62.9026031494,2017-06-26 21:04:00
62.8507080078,2017-06-26 21:05:00
63.0583190918,2017-06-26 21:06:00
63.0583190918,2017-06-26 21:07:00
62.954498291,2017-06-26 21:08:00
62.954498291,2017-06-26 21:09:00
62.954498291,2017-06-26 21:10:00
63.162109375,2017-06-26 21:11:00
63.2658996582,2017-06-26 21:12:00
63.162109375,2017-06-26 21:13:00
62.9026184082,2017-06-26 21:14:00
63.1101989746,2017-06-26 21:15:00
63.1361541748,2017-06-26 21:16:00
63.162109375,2017-06-26 21:17:00
62.7728881836,2017-06-26 21:18:00
63.1101989746,2017-06-26 21:19:00
63.2658996582,2017-06-26 21:20:00
63.2658996582,2017-06-26 21:21:00
63.239944458,2017-06-26 21:22:00
63.2139892578,2017-06-26 21:23:00
62.9026184082,2017-06-26 21:24:00
63.1101989746,2017-06-26 21:25:00
63.4215698242,2017-06-26 21:26:00
63.4907633463,2017-06-26 21:27:00
63.5599568685,2017-06-26 21:28:00
63.6291503906,2017-06-26 21:29:00
63.4734802246,2017-06-26 21:30:00
63.3696899414,2017-06-26 21:31:00
63.2139892578,2017-06-26 21:32:00
63.1447957357,2017-06-26 21:33:00
63.0756022135,2017-06-26 21:34:00
63.0064086914,2017-06-26 21:35:00
63.162109375,2017-06-26 21:36:00
63.0583190918,2017-06-26 21:37:00
63.1101989746,2017-06-26 21:38:00
62.8507080078,2017-06-26 21:39:00
62.8507080078,2017-06-26 21:40:00
63.0064086914,2017-06-26 21:41:00
63.0583190918,2017-06-26 21:42:00
62.954498291,2017-06-26 21:43:00
62.954498291,2017-06-26 21:44:00
63.0583190918,2017-06-26 21:45:00
63.1361541748,2017-06-26 21:46:00
63.2139892578,2017-06-26 21:47:00
63.317779541,2017-06-26 21:48:00
63.1101989746,2017-06-26 21:49:00
63.1101989746,2017-06-26 21:50:00
62.798828125,2017-06-26 21:51:00
62.8507080078,2017-06-26 21:52:00
62.798828125,2017-06-26 21:53:00
62.9026184082,2017-06-26 21:54:00
62.8507080078,2017-06-26 21:55:00
63.0583190918,2017-06-26 21:56:00
63.0583190918,2017-06-26 21:57:00
62.7209472656,2017-06-26 21:58:00
62.7858276367,2017-06-26 21:59:00
62.8507080078,2017-06-26 22:00:00
62.954498291,2017-06-26 22:01:00
62.8507080078,2017-06-26 22:02:00
62.954498291,2017-06-26 22:03:00
62.9891052246,2017-06-26 22:04:00
63.0237121582,2017-06-26 22:05:00
63.0583190918,2017-06-26 22:06:00
63.1101989746,2017-06-26 22:07:00
63.1101989746,2017-06-26 22:08:00
63.162109375,2017-06-26 22:09:00
71.4397125244,2017-06-26 22:10:00
79.7173156738,2017-06-26 22:11:00
83.9729309082,2017-06-26 22:12:00
86.2045288086,2017-06-26 22:13:00
87.0348510742,2017-06-26 22:14:00
82.9522705078,2017-06-26 22:15:00
78.8696899414,2017-06-26 22:16:00
74.787109375,2017-06-26 22:17:00
70.9077758789,2017-06-26 22:18:00
67.0284423828,2017-06-26 22:19:00
65.7050476074,2017-06-26 22:20:00
65.5493621826,2017-06-26 22:21:00
65.3936767578,2017-06-26 22:22:00
64.9006652832,2017-06-26 22:23:00
64.796875,2017-06-26 22:24:00
64.796875,2017-06-26 22:25:00
64.6757710775,2017-06-26 22:26:00
64.5546671549,2017-06-26 22:27:00
64.4335632324,2017-06-26 22:28:00
64.3816833496,2017-06-26 22:29:00
64.0703125,2017-06-26 22:30:00
63.9664916992,2017-06-26 22:31:00
63.9664916992,2017-06-26 22:32:00
63.9664916992,2017-06-26 22:33:00
63.9664916992,2017-06-26 22:34:00
63.7848815918,2017-06-26 22:35:00
63.6291503906,2017-06-26 22:36:00
63.6161804199,2017-06-26 22:37:00
63.6032104492,2017-06-26 22:38:00
63.5902404785,2017-06-26 22:39:00
63.5772705078,2017-06-26 22:40:00
63.733001709,2017-06-26 22:41:00
63.681060791,2017-06-26 22:42:00
63.4734802246,2017-06-26 22:43:00
63.421585083,2017-06-26 22:44:00
63.3696899414,2017-06-26 22:45:00
63.317779541,2017-06-26 22:46:00
63.0064086914,2017-06-26 22:47:00
62.8507080078,2017-06-26 22:48:00
62.8247680664,2017-06-26 22:49:00
62.798828125,2017-06-26 22:50:00
62.798828125,2017-06-26 22:51:00
62.7209472656,2017-06-26 22:52:00
62.6690368652,2017-06-26 22:53:00
62.7209472656,2017-06-26 22:54:00
62.6690368652,2017-06-26 22:55:00
62.798828125,2017-06-26 22:56:00
63.0064086914,2017-06-26 22:57:00
62.798828125,2017-06-26 22:58:00
69.0438028971,2017-06-26 22:59:00
75.2887776693,2017-06-26 23:00:00
81.5337524414,2017-06-26 23:01:00
80.9888305664,2017-06-26 23:02:00
80.1325378418,2017-06-26 23:03:00
79.665435791,2017-06-26 23:04:00
79.1334838867,2017-06-26 23:05:00
78.6015319824,2017-06-26 23:06:00
78.393951416,2017-06-26 23:07:00
78.1863708496,2017-06-26 23:08:00
78.0307006836,2017-06-26 23:09:00
78.0825907389,2017-06-26 23:10:00
78.1344807943,2017-06-26 23:11:00
78.1863708496,2017-06-26 23:12:00
78.2901611328,2017-06-26 23:13:00
78.393951416,2017-06-26 23:14:00
78.4977416992,2017-06-26 23:15:00
78.6988449097,2017-06-26 23:16:00
78.8999481201,2017-06-26 23:17:00
79.1010513306,2017-06-26 23:18:00
79.302154541,2017-06-26 23:19:00
79.5616455078,2017-06-26 23:20:00
79.665435791,2017-06-26 23:21:00
79.9249267578,2017-06-26 23:22:00
80.0935974121,2017-06-26 23:23:00
80.2622680664,2017-06-26 23:24:00
80.4698486328,2017-06-26 23:25:00
80.78125,2017-06-26 23:26:00
80.8331298828,2017-06-26 23:27:00
81.0147705078,2017-06-26 23:28:00
81.1964111328,2017-06-26 23:29:00
81.3780517578,2017-06-26 23:30:00
81.5337524414,2017-06-26 23:31:00
81.7413635254,2017-06-26 23:32:00
81.8970336914,2017-06-26 23:33:00
82.1046142578,2017-06-26 23:34:00
82.3121948242,2017-06-26 23:35:00
82.3641052246,2017-06-26 23:36:00
82.5457458496,2017-06-26 23:37:00
82.6495361328,2017-06-26 23:38:00
82.8052266439,2017-06-26 23:39:00
82.9609171549,2017-06-26 23:40:00
83.116607666,2017-06-26 23:41:00
83.2203979492,2017-06-26 23:42:00
83.3241882324,2017-06-26 23:43:00
83.479888916,2017-06-26 23:44:00
83.5317687988,2017-06-26 23:45:00
83.7653503418,2017-06-26 23:46:00
83.8172607422,2017-06-26 23:47:00
83.9210510254,2017-06-26 23:48:00
84.0767211914,2017-06-26 23:49:00
84.1978047689,2017-06-26 23:50:00
84.3188883463,2017-06-26 23:51:00
84.4399719238,2017-06-26 23:52:00
84.543762207,2017-06-26 23:53:00
84.5956726074,2017-06-26 23:54:00
84.8032836914,2017-06-26 23:55:00
84.8811340332,2017-06-26 23:56:00
84.9330444336,2017-06-26 23:57:00
84.984954834,2017-06-26 23:58:00
85.140625,2017-06-26 23:59:00
85.2443847656,2017-06-27 00:00:00
85.3308817545,2017-06-27 00:01:00
85.4173787435,2017-06-27 00:02:00
85.5038757324,2017-06-27 00:03:00
85.451965332,2017-06-27 00:04:00
85.6076660156,2017-06-27 00:05:00
85.7114562988,2017-06-27 00:06:00
85.7633972168,2017-06-27 00:07:00
85.8325907389,2017-06-27 00:08:00
85.9017842611,2017-06-27 00:09:00
85.9709777832,2017-06-27 00:10:00
86.048828125,2017-06-27 00:11:00
86.1007385254,2017-06-27 00:12:00
86.2045288086,2017-06-27 00:13:00
86.2564208984,2017-06-27 00:14:00
86.3083129883,2017-06-27 00:15:00
86.3602050781,2017-06-27 00:16:00
86.412097168,2017-06-27 00:17:00
86.4639892578,2017-06-27 00:18:00
86.5158996582,2017-06-27 00:19:00
86.6196594238,2017-06-27 00:20:00
86.6196594238,2017-06-27 00:21:00
86.6715545654,2017-06-27 00:22:00
86.723449707,2017-06-27 00:23:00
86.723449707,2017-06-27 00:24:00
86.775390625,2017-06-27 00:25:00
86.775390625,2017-06-27 00:26:00
86.775390625,2017-06-27 00:27:00
86.775390625,2017-06-27 00:28:00
86.775390625,2017-06-27 00:29:00
86.8272705078,2017-06-27 00:30:00
86.8272705078,2017-06-27 00:31:00
86.931060791,2017-06-27 00:32:00
86.9483642578,2017-06-27 00:33:00
86.9656677246,2017-06-27 00:34:00
86.9829711914,2017-06-27 00:35:00
86.9829711914,2017-06-27 00:36:00
86.931060791,2017-06-27 00:37:00
86.8272705078,2017-06-27 00:38:00
86.8272705078,2017-06-27 00:39:00
86.8791809082,2017-06-27 00:40:00
86.931060791,2017-06-27 00:41:00
86.931060791,2017-06-27 00:42:00
86.931060791,2017-06-27 00:43:00
86.9570159912,2017-06-27 00:44:00
86.9829711914,2017-06-27 00:45:00
86.9829711914,2017-06-27 00:46:00
87.0348510742,2017-06-27 00:47:00
86.931060791,2017-06-27 00:48:00
86.9829711914,2017-06-27 00:49:00
87.0348510742,2017-06-27 00:50:00
86.9829711914,2017-06-27 00:51:00
86.9829711914,2017-06-27 00:52:00
86.9829711914,2017-06-27 00:53:00
86.9829711914,2017-06-27 00:54:00
86.9829711914,2017-06-27 00:55:00
86.9829711914,2017-06-27 00:56:00
86.9829711914,2017-06-27 00:57:00
87.0348510742,2017-06-27 00:58:00
87.0348510742,2017-06-27 00:59:00
87.0348510742,2017-06-27 01:00:00
87.0348510742,2017-06-27 01:01:00
87.0348510742,2017-06-27 01:02:00
87.0348510742,2017-06-27 01:03:00
87.0348510742,2017-06-27 01:04:00
87.0348510742,2017-06-27 01:05:00
86.9829711914,2017-06-27 01:06:00
87.0348510742,2017-06-27 01:07:00
86.9829711914,2017-06-27 01:08:00
86.9570236206,2017-06-27 01:09:00
86.9310760498,2017-06-27 01:10:00
86.905128479,2017-06-27 01:11:00
86.8791809082,2017-06-27 01:12:00
86.8272705078,2017-06-27 01:13:00
86.8272705078,2017-06-27 01:14:00
86.723449707,2017-06-27 01:15:00
86.723449707,2017-06-27 01:16:00
86.723449707,2017-06-27 01:17:00
86.6715698242,2017-06-27 01:18:00
86.6196594238,2017-06-27 01:19:00
86.6196594238,2017-06-27 01:20:00
86.567767334,2017-06-27 01:21:00
86.5158752441,2017-06-27 01:22:00
86.4639831543,2017-06-27 01:23:00
86.4120910644,2017-06-27 01:24:00
86.3601989746,2017-06-27 01:25:00
86.412109375,2017-06-27 01:26:00
86.3083190918,2017-06-27 01:27:00
86.2564086914,2017-06-27 01:28:00
86.2045288086,2017-06-27 01:29:00
86.2045288086,2017-06-27 01:30:00
86.1526184082,2017-06-27 01:31:00
86.1007385254,2017-06-27 01:32:00
