,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
37,22.78333333333333,0.0,10247.059048438321,22.750134821474457,22.92597808312697,24.47,24.47,24.47,24.47,24.47,24.47,93.00288917919345,585305.4662531201
38,22.725,0.0,10247.059048438321,22.750239596112593,22.928973885791716,24.47,24.47,24.47,24.47,24.47,24.47,93.00288917919345,601533.7860819356
39,22.66666666666667,0.0,10247.059048438321,22.792423338661564,22.93078758714261,24.71,24.71,24.71,24.71,24.71,24.71,93.00288917919345,662839.0579176814
40,22.60833333333333,0.0,10247.059048438321,22.795171757645434,22.93937023394086,24.71,24.71,24.71,24.71,24.71,24.71,93.00288917919345,594760.6680181536
41,22.55,0.0,10247.059048438321,22.79540921472467,22.948436291349243,24.71,24.71,24.71,24.71,24.71,24.71,93.00288917919345,628408.9993590638
42,22.49166666666667,0.0,10247.059048438321,22.80231127285945,22.95367706069623,24.75,24.75,24.75,24.75,24.75,24.75,93.00288917919345,632735.0797020054
43,22.43333333333333,0.0,10247.059048438321,22.802866945856895,22.956701434687876,24.75,24.75,24.75,24.75,24.75,24.75,93.00288917919345,621505.4714708332
44,22.375,0.0,10247.059048438321,22.802865084914373,22.958133520616173,24.75,24.75,24.75,24.75,24.75,24.75,93.00288917919345,626920.0973877985
45,22.31666666666667,0.0,10247.059048438321,22.843381728486637,22.95843282512657,24.98,24.98,24.98,24.98,24.98,24.98,93.00288917919345,689204.4046352818
46,22.25833333333333,0.0,10247.059048438321,22.846296363557535,22.96627955969303,24.98,24.98,24.98,24.98,24.98,24.98,93.00288917919345,624038.3429316856
47,22.2,0.0,10247.059048438321,22.846647978315115,22.975221831712876,24.98,24.98,24.98,24.98,24.98,24.98,93.00288917919345,656002.9415630315
48,22.216666666666665,0.0,10247.059048438321,22.83432761346202,22.981042678641074,24.91,24.91,24.91,24.91,24.91,24.91,93.00288917919345,629283.1237475396
49,22.233333333333334,0.0,10247.059048438321,22.83367333977329,22.981215193320516,24.91,24.91,24.91,24.91,24.91,24.91,93.00288917919345,648679.2651392209
50,22.25,0.0,10247.059048438321,22.83381899850022,22.979374305854375,24.91,24.91,24.91,24.91,24.91,24.91,93.00288917919345,638236.398085713
51,22.26666666666667,0.0,10247.059048438321,22.779306428696152,22.978172052710363,24.6,24.6,24.6,24.6,24.6,24.6,93.00288917919345,553828.1767530525
52,22.28333333333333,0.0,10247.059048438321,22.775757816766163,22.966982699155864,24.6,24.6,24.6,24.6,24.6,24.6,93.00288917919345,644000.4666159562
53,22.3,0.0,10247.059048438321,22.7757899463705,22.95458983271103,24.6,24.6,24.6,24.6,24.6,24.6,93.00288917919345,600790.2348860035
54,22.316666666666666,0.0,10247.059048438321,22.863580169484987,22.96032339882993,25.0,25.0,25.0,25.0,25.0,25.0,93.60068960727874,780164.8050587585
55,22.33333333333333,0.0,10247.059048438321,22.85167498709406,22.97397023043898,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,599654.7472870395
56,22.35,0.0,10247.059048438321,22.851421772937666,22.98455224347876,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,660955.3767912294
57,22.36666666666667,12.666666666666666,10247.059048438321,22.78629573251107,22.983453883851727,24.59,24.59,24.59,24.59,24.59,24.59,93.53986802296157,611661.571658774
58,22.38333333333333,15.333333333333332,10247.059048438321,22.774308430917262,22.968823178817193,24.59,24.59,24.59,24.59,24.59,24.59,93.00288917919345,654739.1441316695
59,22.4,18.0,10247.059048438321,22.774270728504053,22.954833421066414,24.59,24.59,24.59,24.59,24.59,24.59,93.00288917919345,589779.7225713065
60,22.416666666666664,20.666666666666668,10247.059048438321,22.818127497541305,22.94746056600551,24.84,24.84,24.84,24.84,24.84,24.84,93.00288917919345,669926.3675153597
61,22.43333333333333,23.333333333333336,10247.059048438321,22.82095402357897,22.954028374997748,24.84,24.84,24.84,24.84,24.84,24.84,93.00288917919345,598322.9684858657
62,22.45,26.0,10247.059048438321,22.821388608984083,22.964132761557604,24.84,24.84,24.84,24.84,24.84,24.84,93.00288917919345,632593.4101267816
63,22.46666666666667,28.66666666666667,10247.059048438321,22.84087468098635,22.970937024246112,24.95,24.95,24.95,24.95,24.95,24.95,93.00288917919345,654668.124519754
64,22.483333333333334,31.33333333333333,10247.059048438321,22.842253204994247,22.977848172494923,24.95,24.95,24.95,24.95,24.95,24.95,93.00288917919345,621859.1914002849
65,22.5,34.0,10228.395183671426,22.842551172776883,22.98344830791312,24.95,24.95,24.95,24.95,24.95,24.95,93.00288917919345,636226.0615428641
66,22.51666666666667,38.91666666666667,10199.894846653731,22.8304688727599,22.986921746976428,24.88,24.88,24.88,24.88,24.88,24.88,93.00288917919345,612444.7915222147
67,22.53333333333333,43.83333333333333,10171.39448756968,22.829835317628874,22.986280271218178,24.88,24.88,24.88,24.88,24.88,24.88,93.00288917919345,631042.2121129251
68,22.550000000000008,48.75,10152.730622802785,22.829999004177512,22.984430977511266,24.88,24.88,24.88,24.88,24.88,24.88,93.00288917919345,619952.0958718796
69,22.56666666666667,53.666666666666664,10134.06675803589,22.85130412155337,22.983386479549388,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,652831.2022193347
70,22.583333333333336,58.58333333333332,10134.06675803589,22.852856756971953,22.987650559685264,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,617028.6198279449
71,22.6,63.5,10105.566421018195,22.853564515122912,22.99316886596007,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,632722.830766708
72,22.61666666666667,68.41666666666667,11244.464550422786,22.808912542393966,22.99712116167269,24.72,24.72,24.72,24.72,24.72,24.72,93.00288917919345,549399.4363796044
73,22.633333333333336,73.33333333333334,11197.30032657184,22.81218745189279,22.990138710940904,24.72,24.72,24.72,24.72,24.72,24.72,93.00288917919345,629993.2191363461
74,22.650000000000006,78.25,11197.30032657184,22.816920296241666,22.98186848186481,24.72,24.72,24.72,24.72,24.72,24.72,93.00288917919345,589337.5814720752
75,22.66666666666667,83.16666666666667,11197.30032657184,22.816031416553013,22.97821694985661,24.7,24.7,24.7,24.7,24.7,24.7,93.00288917919345,590568.759923309
76,22.68333333333333,88.08333333333333,11150.136124787252,22.81699145137241,22.977828367696034,24.7,24.7,24.7,24.7,24.7,24.7,93.00288917919345,595607.1890959403
77,22.700000000000006,93.0,11150.136124787252,22.81757859963716,22.978727675693715,24.7,24.7,24.7,24.7,24.7,24.7,93.00288917919345,591632.9492468674
78,22.71666666666667,100.25000000000001,11150.136124787252,22.855157499377146,22.979772495524326,24.91,24.91,24.91,24.91,24.91,24.91,93.00288917919345,646476.9917534547
79,22.733333333333334,107.49999999999999,11121.6357657032,22.858203979781386,22.988177169746233,24.91,24.91,24.91,24.91,24.91,24.91,93.00288917919345,584665.7704989036
80,22.75,114.75,11121.6357657032,22.859062062363268,22.997777715081444,24.91,24.91,24.91,24.91,24.91,24.91,93.00288917919345,612275.6228047807
81,22.76666666666667,121.99999999999999,11121.6357657032,22.852441597393504,23.0042951611727,24.87,24.87,24.87,24.87,24.87,24.87,93.00288917919345,593786.7424314021
82,22.78333333333333,129.25000000000003,11121.6357657032,22.85271990208353,23.00620759189903,24.87,24.87,24.87,24.87,24.87,24.87,93.00288917919345,603647.3921617866
83,22.8,136.5,11121.6357657032,22.852987735474404,23.0062671717345,24.87,24.87,24.87,24.87,24.87,24.87,93.00288917919345,595549.7086171471
84,22.89166666666667,143.74999999999997,11102.971900936305,22.86786450352399,23.00679692788825,24.95,24.95,24.95,24.95,24.95,24.95,93.00288917919345,615910.2208799069
85,22.983333333333334,151.00000000000003,11102.971900936305,22.868945516830273,23.011243578061606,24.95,24.95,24.95,24.95,24.95,24.95,93.00288917919345,589896.4048946296
86,23.075000000000006,158.25,11102.971900936305,22.869268675324072,23.016732438685747,24.95,24.95,24.95,24.95,24.95,24.95,93.00288917919345,598754.8825504964
87,23.16666666666667,165.50000000000003,11102.971900936305,22.878581205606586,23.02114673776827,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,607338.4974118135
88,23.25833333333333,172.75000000000003,11102.971900936305,22.879573288934104,23.02612231332925,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,589700.0063019791
89,23.35,180.0,11102.971900936305,22.88051676476834,23.03075298945011,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,594564.863636209
90,23.44166666666667,191.25,11102.971900936305,22.91411758007002,23.083687453149963,24.36,24.36,24.36,24.36,24.36,24.36,102.42845099105092,592434.1083824284
91,23.53333333333333,202.5,11102.971900936305,22.764924373106172,23.06718544799384,24.36,24.36,24.36,24.36,24.36,24.36,93.00288917919345,611186.1394888887
92,23.625,213.75,11102.971900936305,22.76427308374813,23.02226768099649,24.36,24.36,24.36,24.36,24.36,24.36,93.00288917919345,507472.87393337034
93,23.71666666666667,225.0,11102.971900936305,22.790113277035214,22.98910536557178,24.51,24.51,24.51,24.51,24.51,24.51,93.00288917919345,566443.8248425093
94,23.80833333333333,236.25,11102.971900936305,22.79173226970024,22.980880980026267,24.51,24.51,24.51,24.51,24.51,24.51,93.00288917919345,520367.01274231414
95,23.9,247.5,11102.971900936305,22.792094451134673,22.985184585130288,24.51,24.51,24.51,24.51,24.51,24.51,93.00288917919345,538081.3689987302
96,23.991666666666664,258.75,11102.971900936305,22.770426989723042,22.99769767898653,24.15,24.15,24.15,24.15,24.15,24.15,95.8768273831022,454989.0902593178
97,24.083333333333336,270.0,11102.971900936305,22.726759381315627,22.988432502683438,24.15,24.15,24.15,24.15,24.15,24.15,93.00288917919345,539304.1026800546
98,24.175,281.25,11102.971900936305,22.726890746851215,22.972883814760994,24.15,24.15,24.15,24.15,24.15,24.15,93.00288917919345,481070.62797721056
99,24.26666666666667,292.5,11102.971900936305,23.157867813650185,23.04388356515739,24.97000000000002,24.97000000000002,24.97000000000002,24.97000000000002,24.97000000000002,24.97000000000002,108.11995199626156,809801.2744885955
100,24.358333333333334,303.75,11102.971900936305,22.878655024872735,23.068802473489733,24.97000000000002,24.97000000000002,24.97000000000002,24.97000000000002,24.97000000000002,24.97000000000002,93.00288917919353,566755.2930284428
101,24.45,315.0,11102.971900936305,22.880478119977443,23.057871979084783,24.97,24.97,24.97,24.97,24.97,24.97,93.00288917919345,571033.3301588532
102,24.541666666666664,321.0,11102.971900936305,22.91320040481288,23.09955045538357,24.5,24.5,24.5,24.5,24.5,24.5,100.68368886509555,558939.002419009
103,24.63333333333333,326.99999999999994,11102.971900936305,22.78034082961041,23.08725320760839,24.5,24.5,24.5,24.5,24.5,24.5,93.00288917919345,565631.4235393292
104,24.725,333.0,11102.971900936305,22.786861072217153,23.04972679510643,24.5,24.5,24.5,24.5,24.5,24.5,93.00288917919345,487653.05872002227
105,24.81666666666667,339.0,11102.971900936305,22.765040881100067,23.06227264849509,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,101.07182466968517,512466.6024551589
106,24.90833333333333,344.99999999999994,11102.971900936305,22.67770309175722,22.99020749170045,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,93.00288917919345,453876.64903158473
107,25.0,351.0,11102.971900936305,22.695310479237726,22.966432078234853,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,24.03000000000001,93.00288917919345,453786.6039942284
108,25.091666666666665,357.0,11102.971900936305,22.726187714399043,22.97617876418921,23.82,23.82,23.82,23.82,23.82,23.82,98.22311973127006,439442.8843364287
109,25.183333333333334,363.0,11102.971900936305,22.674186996291045,22.958255537245478,23.82,23.82,23.82,23.82,23.82,23.82,93.56206673338316,433181.0627585996
110,25.275,369.0,11102.971900936305,22.67711557436071,22.951608575595923,23.82,23.82,23.82,23.82,23.82,23.82,93.57905219438304,432527.507346043
111,25.36666666666667,375.0,11102.971900936305,22.703667638704452,22.96882651128839,23.54,23.54,23.54,23.54,23.54,23.54,102.37201568395118,421869.3831924167
112,25.458333333333336,381.0,11102.971900936305,22.64248639458809,22.946021133562056,23.54,23.54,23.54,23.54,23.54,23.54,95.55519573763728,414570.727882884
113,25.55,387.0,11102.971900936305,22.644118038987326,22.935301156887654,23.54,23.54,23.54,23.54,23.54,23.54,95.56081368000095,414809.4559431253
114,25.64166666666667,388.16666666666663,11102.971900936305,23.252088379821764,23.02861431054729,24.97,24.97,24.97,24.97,24.97,24.97,114.4347127167108,897113.1131909157
115,25.733333333333334,389.33333333333337,11102.971900936305,22.961047631605506,23.04872419076837,24.969999999999967,24.969999999999967,24.969999999999967,24.969999999999967,24.969999999999967,24.969999999999967,95.68759859307796,567557.3360201872
116,25.825000000000006,390.5,11102.971900936305,22.89931983128443,23.056367830142797,24.97,24.97,24.97,24.97,24.97,24.97,93.00288917919345,552514.6453891005
117,25.91666666666667,391.66666666666663,11102.971900936305,22.852889439792435,23.071696963055693,24.72,24.72,24.72,24.72,24.72,24.72,93.00288917919345,460953.3109927945
118,26.008333333333336,392.83333333333337,11102.971900936305,22.84907791864893,23.078519179685163,24.72,24.72,24.72,24.72,24.72,24.72,93.00288917919345,523020.0315825786
119,26.1,394.0,11102.971900936305,22.84897392438671,23.07847156755945,24.72,24.72,24.72,24.72,24.72,24.72,93.00288917919345,485750.25841592625
120,26.00833333333333,395.16666666666663,11102.971900936305,22.74758398169056,23.15403581222721,23.3,23.3,23.3,23.3,23.3,23.3,114.59384169936972,434611.78745776217
121,25.91666666666667,396.33333333333337,11102.971900936305,22.59585820457854,23.06473639260412,23.3,23.3,23.3,23.3,23.3,23.3,106.77953109337938,419947.94482433156
122,25.825000000000006,397.5,11102.971900936305,22.59120528093679,22.95460503767826,23.3,23.3,23.3,23.3,23.3,23.3,100.5673423918675,410892.0178527758
123,25.733333333333334,398.66666666666663,11102.971900936305,23.12341134728066,22.995213196328024,24.67000000000001,24.67000000000001,24.67000000000001,24.67000000000001,24.67000000000001,24.67000000000001,112.59984432001147,845865.5123758275
124,25.64166666666667,399.83333333333337,11102.971900936305,22.896141873238104,23.020701496484975,24.67000000000002,24.67000000000002,24.67000000000002,24.67000000000002,24.67000000000002,24.67000000000002,96.33423270934854,537215.2159845906
125,25.55,401.0,11102.971900936305,22.831658096330198,23.02854063662719,24.67,24.67,24.67,24.67,24.67,24.67,93.00288917919345,516275.08765000023
126,25.458333333333336,415.8333333333333,11102.971900936305,22.905094508711738,23.05269972995882,24.999999999999986,24.999999999999986,24.999999999999986,24.999999999999986,24.999999999999986,24.999999999999986,93.37529480959911,563490.4892718487
127,25.36666666666667,430.66666666666663,11102.971900936305,22.901387150933836,23.078486350789582,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,475923.4775583169
128,25.275,445.5,11102.971900936305,22.904158707100542,23.095243012977534,25.0,25.0,25.0,25.0,25.0,25.0,93.00288917919345,524705.0930105245
129,25.183333333333334,460.3333333333333,11102.971900936305,22.832798229919582,23.17852276196557,23.49,23.49,23.49,23.49,23.49,23.49,115.075185360802,440389.51013129414
130,25.091666666666665,475.1666666666667,11102.971900936305,22.655650558931672,23.04833322362024,23.49,23.49,23.49,23.49,23.49,23.49,100.58163470441444,410772.7998707767
131,25.0,490.0,11102.971900936305,22.658111822480592,23.021912958691736,23.49,23.49,23.49,23.49,23.49,23.49,99.99654255962304,410898.48502378445
132,24.90833333333333,504.8333333333333,11102.971900936305,22.648520867604738,23.002748754623198,23.24,23.24,23.24,23.24,23.24,23.24,107.48890585805768,412582.7572727155
133,24.81666666666667,519.6666666666667,11102.971900936305,22.63727243074315,22.95070470355229,23.23999999999999,23.23999999999999,23.23999999999999,23.23999999999999,23.23999999999999,23.23999999999999,103.6699146525309,410779.0095169193
134,24.725,534.5,11102.971900936305,22.640432331295827,22.93298602740877,23.23999999999999,23.23999999999999,23.23999999999999,23.23999999999999,23.23999999999999,23.23999999999999,103.33950585409784,410878.3808005834
135,24.63333333333333,549.3333333333334,11102.971900936305,22.647372804685283,22.927913765721158,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,101.92899960129793,410849.34377454326
136,24.541666666666664,564.1666666666667,11102.971900936305,22.652579353636224,22.92996557090657,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,102.59130274410845,410873.98405761825
137,24.45,579.0,11102.971900936305,22.654306637846386,22.931081545640488,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,23.290000000000013,102.73968971266422,410853.4360343277
138,24.358333333333334,558.25,11102.971900936305,22.973909640722457,22.981725713328927,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,109.90831077052688,722335.7736115344
139,24.26666666666667,537.5,11102.971900936305,22.756488332840977,23.005529375484517,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,93.884970376028,436894.93773837906
140,24.175,516.75,11102.971900936305,22.758077569194818,23.008936306402077,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,24.090000000000003,94.10134367858949,435812.27130765375
141,24.083333333333336,496.00000000000006,11102.971900936305,22.876696951454107,23.015845286422962,24.53,24.53,24.53,24.53,24.53,24.53,95.8390312270342,525725.8380700247
142,23.99166666666667,475.25,11102.971900936305,22.858131098626814,23.038409053321647,24.53,24.53,24.53,24.53,24.53,24.53,94.82481527455279,436318.3093208608
143,23.9,454.5,11102.971900936305,22.822764358966023,23.053502954080162,24.53,24.53,24.53,24.53,24.53,24.53,93.00288917919345,489658.57818898675
144,23.80833333333333,433.75,11102.971900936305,22.70323630350479,23.109259872009858,23.05,23.05,23.05,23.05,23.05,23.05,118.00964993644615,424648.2881627455
145,23.71666666666667,413.0,11102.971900936305,22.546504709829822,23.02597930338972,23.05,23.05,23.05,23.05,23.05,23.05,110.37595644576413,422649.49564017117
146,23.625,392.25,11102.971900936305,22.549130845862294,22.918242419238695,23.05,23.05,23.05,23.05,23.05,23.05,103.5470109556613,410898.4554571751
147,23.53333333333333,371.5,11102.971900936305,23.28582741845267,22.998462001751903,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,24.960000000000008,120.73948997287478,1124250.7654005948
148,23.441666666666666,350.75,11102.971900936305,23.105201487634755,23.076597231981587,24.96,24.96,24.96,24.96,24.96,24.96,103.99212406525496,780481.8994780154
149,23.35,330.0,11102.971900936305,22.897468002088296,23.07206410002708,24.96,24.96,24.96,24.96,24.96,24.96,93.00288917919345,574071.6945234992
150,23.25833333333333,330.50000000000006,11102.971900936305,22.963013499917206,23.14762231382216,24.31,24.31,24.31,24.31,24.31,24.31,105.21897418596596,470331.59561437694
151,23.166666666666664,330.99999999999994,11102.971900936305,22.784012325484234,23.14320760199725,24.31,24.31,24.31,24.31,24.31,24.31,93.00288917919345,548079.0327111565
152,23.075000000000006,331.5,11102.971900936305,22.787635963444657,23.098716958423772,24.31,24.31,24.31,24.31,24.31,24.31,93.16285391409293,448976.3565038211
153,22.98333333333333,332.0,11102.971900936305,22.77289428859006,23.06306070506504,24.2,24.2,24.2,24.2,24.2,24.2,93.45571685951106,442048.1936957943
154,22.89166666666667,332.49999999999994,11102.971900936305,22.76436515393943,23.042713890916673,24.2,24.2,24.2,24.2,24.2,24.2,93.00288917919345,471254.68115494127
155,22.8,333.0,11102.971900936305,22.76449300005975,23.034084974193345,24.2,24.2,24.2,24.2,24.2,24.2,93.00288917919345,456443.98906182003
156,22.875,333.5,11102.971900936305,22.634025956037277,23.075412607547413,23.06,23.06,23.06,23.06,23.06,23.06,114.95920400939534,426206.3723498109
157,22.95,334.0,11102.971900936305,22.543363914048694,23.001386802053556,23.060000000000006,23.060000000000006,23.060000000000006,23.060000000000006,23.060000000000006,23.060000000000006,107.06246105200606,416025.16309949197
158,23.025000000000006,334.5,11102.971900936305,22.54029094839477,22.960473907886442,23.06,23.06,23.06,23.06,23.06,23.06,102.20295657778452,410902.08753831766
159,23.1,335.0,11102.971900936305,22.869601204673632,22.971779563508075,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,107.6382411179301,758018.4080585645
160,23.175,335.5,11102.971900936305,22.70166576017855,22.983319350311213,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,93.00715584419184,445074.50416632363
161,23.25,336.0,11102.971900936305,22.712331593697137,22.99092816247402,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,23.960000000000008,93.1702423461057,440685.04112559214
162,23.325000000000006,336.5,11102.971900936305,22.97350635841321,23.03154154498746,24.630000000000006,24.630000000000006,24.630000000000006,24.630000000000006,24.630000000000006,24.630000000000006,100.52189252616213,642404.7945611507
163,23.4,337.0,11102.971900936305,22.877052691216825,23.07029435335068,24.63,24.63,24.63,24.63,24.63,24.63,94.69466653771526,430532.1989881813
164,23.475,337.5,11102.971900936305,22.845010361081396,23.08780627147583,24.63,24.63,24.63,24.63,24.63,24.63,93.00288917919345,520244.98306168395
165,23.55,338.0,11102.971900936305,22.692447958778192,23.14506019147313,23.01,23.01,23.01,23.01,23.01,23.01,118.64220104026039,427754.9418605723
166,23.625,338.5,11102.971900936305,22.53497606076079,23.05209206471231,23.01,23.01,23.01,23.01,23.01,23.01,111.4185493111557,420102.93157167715
167,23.7,339.0,11102.971900936305,22.539594837104893,22.934890113135857,23.01,23.01,23.01,23.01,23.01,23.01,104.19939941650108,410900.60758926603
168,23.78333333333333,339.50000000000006,11102.971900936305,22.54731669194816,22.929093776402826,23.0,23.0,23.0,23.0,23.0,23.0,104.57023992631309,410875.5476251493
169,23.86666666666667,340.0,11102.971900936305,22.553363871293115,22.924755697353678,23.0,23.0,23.0,23.0,23.0,23.0,104.40738015289774,410858.30079258414
170,23.95,340.5,11102.971900936305,22.569979577609022,22.90688809545153,23.0,23.0,23.0,23.0,23.0,23.0,104.44595331408348,410859.11518583307
