,Unnamed: 0,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
8010,8010,22.2,0.0,10247.059048438321,23.063464288303162,23.766674475126962,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,49.342416329258405,19248.47634304521
8011,8011,22.2,0.0,10247.059048438321,23.060028123474307,23.83148270417781,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,43.1848090974906,6276.332048819178
8012,8012,22.2,0.0,10247.059048438321,23.06000216147601,23.865650812800308,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,42.59766681355534,7172.513225543647
8013,8013,22.2,0.0,10247.059048438321,23.162279636964087,23.784535536945466,23.51,23.51,23.51,23.51,23.51,23.51,98.11695567182213,462014.7473873996
8014,8014,22.2,0.0,10247.059048438321,23.150727628114428,23.71411976167619,23.51,23.51,23.51,23.51,23.51,23.51,96.58472867269606,418554.9859312261
8015,8015,22.2,0.0,10247.059048438321,23.12926601161955,23.683576760186977,23.51,23.51,23.51,23.51,23.51,23.51,93.00288917919345,459368.1222603364
8016,8016,22.2,0.0,10247.059048438321,23.131325069798226,23.677666240862322,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,98.21535117964564,436911.5902593664
8017,8017,22.2,0.0,10247.059048438321,23.129253782464062,23.670591992912488,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,93.99526429996435,432365.66913856077
8018,8018,22.2,0.0,10247.059048438321,23.132430894230318,23.66859997053525,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,23.35000000000001,93.93702283912414,433617.4048064261
8019,8019,22.2,0.0,10247.059048438321,23.24800734692535,23.674945632742723,23.9,23.9,23.9,23.9,23.9,23.9,96.65478930677021,522725.4816649529
8020,8020,22.2,0.0,10247.059048438321,23.21827190578895,23.69261623480171,23.9,23.9,23.9,23.9,23.9,23.9,94.44261497511252,431924.26483284537
8021,8021,22.2,0.0,10247.059048438321,23.197333548220463,23.703817281561214,23.9,23.9,23.9,23.9,23.9,23.9,93.00288917919345,504076.53583065775
8022,8022,22.2,0.0,10247.059048438321,23.61981956443943,23.73826739646435,24.98,24.98,24.98,24.98,24.98,24.98,106.8149710799426,1009666.5669286372
8023,8023,22.2,0.0,10247.059048438321,23.42117378722724,23.76387403658596,24.979999999999965,24.979999999999965,24.979999999999965,24.979999999999965,24.979999999999965,24.979999999999965,93.37367337171163,652053.0984704292
8024,8024,22.2,0.0,10247.059048438321,23.40546629377043,23.80081948991168,24.979999999999965,24.979999999999965,24.979999999999965,24.979999999999965,24.979999999999965,24.979999999999965,93.0028891791933,571079.848297001
8025,8025,22.2,0.0,10247.059048438321,23.376934792315954,23.808604133579024,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,93.0028891791933,558996.4013176963
8026,8026,22.2,0.0,10247.059048438321,23.37441162150289,23.804020582470933,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,93.0028891791933,559988.6825862989
8027,8027,22.2,0.0,10247.059048438321,23.372892397438125,23.801009042101434,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,24.849999999999966,93.0028891791933,559772.2363257536
8028,8028,22.2,0.0,10247.059048438321,23.216761961811628,23.82799911116859,23.63,23.63,23.63,23.63,23.63,23.63,108.66470583497612,518302.7998902583
8029,8029,22.2,0.0,10247.059048438321,23.098648947741946,23.774584742770305,23.63,23.63,23.63,23.63,23.63,23.63,93.00288917919345,573574.2379425748
