,tout,s,i,t1,t2,t3,sp0,sp,m,rh
2110,2.2,32.74999999999999,8058.264825309428,24.900235272363318,24.901423824072765,23.75558668244923,24.9,24.9,15.086150213593266,155186.7882205017
2111,2.2,37.5,8058.264825309428,24.890117005916963,24.89017979339345,23.743592812897734,24.89,24.89,15.086150213593266,153321.01691131078
2112,2.2,42.25000000000001,8058.264825309428,24.879920842682616,24.88087239860097,23.731314121489426,24.88,24.88,15.086150213593266,151398.18232707476
2113,2.2,47.00000000000001,8058.264825309428,24.87015741195562,24.871017314425707,23.718894278045568,24.87,24.87,15.086150213593266,150087.37203739173
2114,2.2,51.75,8058.264825309428,24.85987784867934,24.859862712532788,23.70645216232607,24.86,24.86,15.086150213593266,148071.82979475264
2115,2.2,56.50000000000001,8058.264825309428,24.840104031675025,24.842855192849097,23.693610677286237,24.84,24.84,15.086150213593266,140911.5672775133
2116,2.2,61.24999999999999,8058.264825309428,24.82981276997632,24.831085521974572,23.68016407246504,24.83,24.83,15.086150213593266,146693.7302556471
2117,2.2,66.0,8058.264825309428,24.82000480827993,24.821115616213028,23.666410150157372,24.82,24.82,15.086150213593266,141659.09090916475
2118,2.2,72.83333333333333,8058.264825309428,24.81021353767055,24.810574596908374,23.652714299342357,24.81,24.81,15.086150213593266,140910.01421669984
2119,2.2,79.66666666666666,8058.2648253094285,24.790992429174892,24.791852023977814,23.639102168031425,24.79,24.79,15.086150213593266,133808.7707562798
2120,2.2,86.5,8058.264825309428,24.780546331883052,24.77945985497312,23.62498918547255,24.78,24.78,15.086150213593266,139387.40047547765
2121,2.2,93.33333333333331,8058.264825309428,24.770589904997053,24.771295036149052,23.610582018752407,24.77,24.77,15.086150213593266,134631.00453958812
2122,2.2,100.16666666666666,8058.264825309428,24.750522748026402,24.751100567843746,23.5960758204536,24.75,24.75,15.086150213593266,127793.64444572691
2123,2.2,107.0,8058.264825309428,24.740282478977424,24.740820405950434,23.580668744649092,24.74,24.74,15.086150213593266,134219.23794334172
2124,2.158333333333333,113.83333333333331,8058.264825309428,24.72056919947753,24.721730736708857,23.563922209980156,24.72,24.72,15.086150213593266,123200.13389907058
2125,2.1166666666666667,120.66666666666669,8058.264825309428,24.71078309992582,24.7108575041266,23.54565326005475,24.71,24.71,15.086150213593266,130425.54060187677
2126,2.075,127.5,8058.264825309428,24.69113217898356,24.690996087189927,23.52653328829711,24.69,24.69,15.086150213593266,119330.57701697173
2127,2.0333333333333337,134.33333333333337,8058.264825309428,24.68012731342073,24.680960050421536,23.50679674150939,24.68,24.68,15.086150213593266,125984.62362691374
2128,1.9916666666666667,141.16666666666669,8058.264825309428,24.66115043659014,24.661268016469116,23.487064098085817,24.66,24.66,15.086150213593266,116305.38756846817
2129,1.95,148.0,8058.264825309428,24.64049078947872,24.641543427445193,23.46694749957097,24.64,24.64,15.086150213593266,116304.65097085007
2130,1.9083333333333332,151.33333333333337,8058.264825309428,24.630218755571214,24.6310535631735,23.446492134645034,24.63,24.63,15.086150213593266,119821.63566013628
2131,1.8666666666666667,154.66666666666669,8058.264825309428,24.61088523276679,24.61187240681035,23.426340548860523,24.61,24.61,15.086150213593266,109914.9667246927
2132,1.825,158.0,8058.264825309428,24.5906785788033,24.5925153877917,23.406275489207452,24.59,24.59,15.086150213593266,111011.66184810491
2133,1.7833333333333337,161.33333333333337,8058.264825309428,24.580639065222282,24.582018642880033,23.386106769098674,24.58,24.58,15.086150213593266,114225.6028697791
2134,1.7416666666666665,164.66666666666669,8058.264825309428,24.560784766620607,24.561476906972207,23.366388876405665,24.56,24.56,15.086150213593266,104208.20579752572
2135,1.7,168.0,8058.264825309428,24.54056350821337,24.540109423994345,23.346786170786228,24.54,24.54,15.086150213593266,105957.29481851027
2136,1.65,171.33333333333337,8058.264825309428,24.520917822269983,24.52153831641148,23.330652011585926,24.52,24.52,15.086150213593266,103617.29951231582
2137,1.6,174.66666666666669,8058.2648253094285,24.500549562497266,24.501567977138105,23.31905826493092,24.5,24.5,15.086150213593266,101212.8987910552
2138,1.55,178.0,8058.264825309428,24.48076578163803,24.482357046423452,23.310906284545077,24.48,24.48,15.086150213593266,99986.31772833905
2139,1.5000000000000004,181.33333333333331,8058.264825309428,24.461190402360753,24.462506935538137,23.304801231315274,24.46,24.46,15.086150213593266,98115.30043794015
2140,1.4499999999999997,184.66666666666669,8058.264825309428,24.440874696788725,24.44144745684582,23.29977360621449,24.44,24.44,15.086150213593266,96205.65056809848
2141,1.4,188.0,8058.264825309428,24.421076336114,24.421249525196764,23.295270506150107,24.42,24.42,15.086150213593266,94910.37979072676
2142,1.35,196.58333333333334,8058.264825309428,24.40034059114323,24.400208688299827,23.29114827469284,24.4,24.4,15.086150213593266,92264.90694060235
2143,1.3000000000000005,205.16666666666666,8058.264825309428,24.38017283247479,24.381310036292376,23.28732776304456,24.38,24.38,15.086150213593266,90913.6714044686
2144,1.25,213.75,8058.264825309428,24.36032458019588,24.36071113981112,23.283807385290253,24.36,24.36,15.086150213593266,88850.72790145605
2145,1.2,222.33333333333331,8058.264825309428,24.340348138069498,24.341773445002374,23.280548611502514,24.34,24.34,15.086150213593266,86741.6718002733
2146,1.15,230.91666666666666,8058.264825309428,24.320611087740588,24.32096856407872,23.27751808676908,24.32,24.32,15.086150213593266,84948.69507893227
2147,1.1,239.5,8058.264825309428,24.300635390013962,24.30033179328141,23.27465188750336,24.3,24.3,15.086150213593266,82751.80138813495
2148,1.0083333333333333,248.08333333333334,8058.264825309428,24.28075022670606,24.281779471640096,23.270270702822323,24.28,24.28,15.086150213593266,80882.56054249189
2149,0.9166666666666669,256.6666666666667,8058.264825309428,24.260799578590774,24.26113655804896,23.264111749156278,24.26,24.26,15.086150213593266,78591.47726413394
2150,0.8250000000000001,265.25,8058.264825309428,24.240146573287067,24.241715064698326,23.256530653963974,24.24,24.24,15.086150213593266,76246.55878968832
2151,0.7333333333333335,273.83333333333337,8058.264825309428,24.221175696192713,24.222071511745476,23.24813404772025,24.22,24.22,15.086150213593266,75452.07543798015
2152,0.6416666666666666,282.41666666666663,8058.264825309428,24.200527888848434,24.20104681138968,23.239352596548446,24.2,24.2,15.086150213593266,72210.88164025509
2153,0.55,291.0,8058.264825309428,24.180729615732933,24.181937217566304,23.230333345135016,24.18,24.18,15.086150213593266,71383.50375292155
2154,0.4583333333333333,303.6666666666667,8058.264825309428,24.150936444884046,24.152510648387967,23.22108213995589,24.15,24.15,15.086150213593266,63171.02645047958
2155,0.3666666666666668,316.3333333333333,8058.264825309428,24.13062891493485,24.13160151521399,23.211080826350766,24.13,24.13,15.086150213593266,68860.36348988896
2156,0.275,329.0,8058.264825309428,24.11069240144639,24.1113373501667,23.200792651708213,24.11,24.11,15.086150213593266,63170.52513875796
2157,0.18333333333333332,341.6666666666667,8058.264825309428,24.090684934252945,24.090477161246678,23.190719788579678,24.09,24.09,15.086150213593266,61810.39919243667
