,real,prediction
893,73.799987793,73.7679141375
894,73.799987793,73.8144163601
895,73.799987793,73.8608975908
896,73.799987793,73.907116116
897,73.8333129883,73.9529512402
898,74.2333374023,73.9984433605
899,74.2333374023,73.9801617389
900,74.2333374023,73.9678479002
901,74.2333374023,73.9558908064
902,74.2333374023,73.9435593373
903,74.3666687012,73.9308548293
904,74.3666687012,73.9184041797
905,74.3666687012,73.9063108248
906,74.3666687012,73.8943648958
907,74.3666687012,73.8825658662
908,74.3666687012,73.8710174623
909,74.3333129883,73.8597708994
910,73.8999938965,73.8487729898
911,73.8999938965,73.8380228458
912,73.8999938965,73.8279366469
913,73.8999938965,73.8178864572
914,73.8999938965,73.8083934324
915,73.8333129883,73.7995598032
916,73.8333129883,73.7912268241
917,73.8333129883,73.7831320965
918,73.8333129883,73.7752748309
919,73.8333129883,73.7675498983
920,73.8333129883,73.7599568263
921,73.8333129883,73.7523908626
922,73.6666564941,73.7445390666
923,73.5666503906,73.7373408681
924,73.5666503906,73.7951715974
925,73.5666503906,73.8523788593
926,73.5666503906,73.909590384
927,73.5,73.9665976548
928,73.5,74.023922685
929,73.5,74.0807302735
930,74.0,74.1371265488
931,74.0,74.1934257621
932,74.0,74.184207967
933,74.0,74.1754400835
934,74.0,74.1671205055
935,74.1999816895,74.1588306296
936,74.1999816895,74.1509874139
937,74.1999816895,74.1431721996
938,74.2499847412,74.135645437
939,74.299987793,74.1278849959
940,74.299987793,74.1198916188
941,74.299987793,74.1116661372
942,74.299987793,74.1032615205
943,74.0,74.0945741268
944,74.0,74.0862305311
945,74.0,74.0783337261
946,74.0,74.0707778966
947,73.8333129883,74.0630404799
948,73.8333129883,74.0547051828
949,73.8333129883,74.046399644
950,73.8333129883,74.0383322587
951,73.7833251953,74.0307106778
952,73.7333374023,74.0224908031
953,73.7333374023,74.0786779688
954,73.7333374023,74.1342475043
955,73.7333374023,74.1894101468
956,73.8166656494,74.2441673488
957,73.8999938965,74.298468448
958,73.8999938965,74.3525756839
959,73.8999938965,74.341695021
960,73.9666442871,74.4188404459
961,74.0428379604,74.4947644443
962,74.1190316336,74.570054892
963,74.1952253069,74.6445370144
964,74.2714189802,74.7182175566
965,74.3476126535,74.7911032075
966,74.4238063267,74.8632006001
967,74.5,74.9345163119
968,74.5,75.0050568659
969,74.5,75.0748287303
970,74.5,75.1438083195
971,74.5,75.2122123059
972,74.8333129883,75.2798354314
973,74.8333129883,75.3468942731
974,75.2666625977,75.4137086004
975,75.5333251953,75.4797553319
976,75.5333251953,75.5447783119
977,75.5333251953,75.6092587051
978,75.5333251953,75.6732010391
979,75.5333251953,75.736294743
980,75.5333251953,75.7985467749
981,75.5333251953,75.8599642197
982,75.5333251953,75.9208691642
983,75.5333251953,75.9814759461
984,75.5333251953,76.0415769924
985,75.799987793,76.1013867077
986,76.0333251953,76.1606973386
987,76.3333129883,76.2191978652
988,76.3333129883,76.2776304159
989,76.3333129883,76.335365251
990,76.3333129883,76.3924082545
991,76.3333129883,76.4491853215
992,76.3333129883,76.50548861
993,76.3333129883,76.5615321963
994,76.3333129883,76.6167929405
995,76.3333129883,76.6715925593
996,76.3333129883,76.7254097786
997,76.5333251953,76.7787779181
998,76.5333251953,76.8310705419
999,76.6666564941,76.8829268078
1000,76.8666381836,76.9340352345
1001,76.8666381836,76.9849272461
1002,76.8666381836,77.0357097097
1003,76.8666381836,77.0858583561
1004,76.8666381836,77.1355885351
1005,76.8666381836,77.1851137998
1006,76.8666381836,77.2342257989
1007,76.8666381836,77.2829279811
1008,76.8666381836,77.3312237659
1009,76.8666381836,77.3795366669
1010,77.0333251953,77.427446419
1011,77.1666564941,77.4749563863
1012,77.1666564941,77.5220699048
1013,77.2666625977,77.5685802216
1014,77.2666625977,77.6147024313
1015,77.2666625977,77.6608598945
1016,77.2666625977,77.7064221339
1017,77.2666625977,77.7518142385
1018,77.2666625977,77.7968275669
1019,77.2666625977,77.8414652798
1020,77.2666625977,77.8745480756
1021,77.2666625977,77.9076561685
1022,77.3999938965,77.9408875032
1023,77.5,77.9739483977
1024,77.5,78.0070345726
1025,77.5,78.0399991447
1026,77.5999755859,78.0729889235
1027,77.5999755859,78.1061018536
1028,77.5999755859,78.1390932302
1029,77.5999755859,78.1721098339
1030,77.5999755859,78.2051516841
1031,77.5999755859,78.2379739722
1032,77.5999755859,78.2708213582
1033,77.5999755859,78.3035959358
1034,77.6999816895,78.3363955749
1035,77.8333129883,78.3691468721
1036,77.8333129883,78.4019232128
1037,77.8333129883,78.4347246163
1038,77.8333129883,78.4675511018
1039,77.9333190918,78.5003047629
1040,77.9333190918,78.5332303431
1041,77.9333190918,78.5661811002
1042,77.9333190918,78.5991570534
1043,77.9333190918,78.632158222
1044,77.9333190918,78.6653070248
1045,77.9333190918,78.6983587756
1046,78.0,78.7314357997
1047,78.1333312988,78.7645381165
1048,78.1333312988,78.7976657454
1049,78.1333312988,78.8308187055
1050,78.1333312988,78.8639970164
1051,78.1333312988,78.8972006975
1052,78.1999816895,78.9305521676
1053,78.1999816895,78.9640270655
1054,78.1999816895,78.9975275604
1055,78.1999816895,79.0311515972
1056,78.1999816895,79.0648013449
1057,78.1999816895,79.098672674
1058,78.299987793,79.1327168056
1059,78.299987793,79.1669339007
1060,78.3999938965,79.2011771602
1061,78.3999938965,79.2356424549
1062,78.3999938965,79.2701341038
1063,78.3999938965,79.304872452
1064,78.3999938965,79.3395394379
1065,78.5,79.374428783
1066,78.5,79.4094916802
1067,78.5,79.4447282911
1068,78.5,79.4801387773
1069,78.5,79.5157232141
1070,78.5999755859,79.5513348609
1071,78.5999755859,79.587071664
1072,78.6999816895,79.6229337188
1073,78.6999816895,79.659092498
1074,78.6999816895,79.6951320239
1075,78.6999816895,79.7311256852
1076,78.6999816895,79.7673671944
1077,78.6999816895,79.8037343415
1078,78.799987793,79.8405210273
1079,78.799987793,79.8776296186
1080,78.799987793,79.9014202977
1081,78.799987793,79.9251741076
1082,78.799987793,79.9488911056
1083,78.799987793,79.9724796928
1084,78.799987793,79.9957796635
1085,78.9666442871,80.0189060553
1086,78.9666442871,80.0418132955
1087,78.9666442871,80.0644558556
1088,78.9666442871,80.0868112654
1089,78.9666442871,80.1089487185
1090,78.9666442871,80.1310060501
1091,79.0666503906,80.1529375429
1092,79.0666503906,80.1749267037
1093,79.0666503906,80.1969734432
1094,79.299987793,80.2189860162
1095,79.299987793,80.2409644756
1096,79.299987793,80.2630463448
1097,79.4333190918,80.2850939931
1098,79.4333190918,80.307267878
1099,79.4333190918,80.3294073994
1100,79.4333190918,80.3516042664
1101,79.4333190918,80.3735375811
1102,79.4333190918,80.395230686
1103,79.4333190918,80.4167985166
1104,79.5666503906,80.4386078906
1105,79.5666503906,80.460383466
1106,79.6999816895,80.4820336392
1107,79.6999816895,80.5035586046
1108,79.6999816895,80.525141868
1109,79.8333129883,80.5467833391
1110,79.8333129883,80.5682996159
1111,79.8333129883,80.5896908924
1112,79.8333129883,80.6109573623
1113,79.8333129883,80.6321908749
1114,79.8333129883,80.6532998254
1115,79.8333129883,80.6743760628
1116,79.8333129883,80.6953279818
1117,79.8999938965,80.716247431
1118,79.9666442871,80.7372261166
1119,79.9666442871,80.7581722909
1120,79.9666442871,80.7791776602
1121,79.9666442871,80.8002421328
1122,80.0666503906,80.8211364907
1123,80.0666503906,80.8419984681
1124,80.0666503906,80.8627364592
1125,80.0666503906,80.8835339678
1126,80.0666503906,80.9045283723
1127,80.0666503906,80.925581897
1128,80.0666503906,80.9467173576
1129,80.1666564941,80.9679117198
1130,80.2666625977,80.9894857285
1131,80.2666625977,81.0112554565
1132,80.2666625977,81.0329914474
1133,80.2666625977,81.0547395678
1134,80.3666687012,81.0767518595
1135,80.3666687012,81.09914253
1136,80.3666687012,81.1217276543
1137,80.3666687012,81.1445756527
1138,80.3666687012,81.1672736798
1139,80.3666687012,81.1904177447
1140,80.3666687012,81.2151616065
1141,80.3666687012,81.2397398656
1142,80.5,81.2642242995
1143,80.5999755859,81.2886152663
1144,80.5999755859,81.3130554552
1145,80.5999755859,81.337402346
1146,80.5999755859,81.3623323841
1147,80.7333068848,81.3874519608
1148,80.7333068848,81.4123332716
1149,80.7333068848,81.4369772678
1150,80.7333068848,81.461064618
1151,80.7333068848,81.4847753103
1152,80.7333068848,81.5078973049
1153,80.7333068848,81.5307175557
1154,80.8333129883,81.5528813209
1155,80.9333190918,81.5745690533
1156,80.9333190918,81.5958181429
1157,80.9333190918,81.6169861161
1158,80.9999847412,81.6380732824
1159,81.0666503906,81.658510579
1160,81.0666503906,81.6784606472
1161,81.0666503906,81.6979253469
1162,81.0666503906,81.6210437192
1163,81.0666503906,81.5440641553
1164,81.0666503906,81.4670937891
1165,81.0666503906,81.3902749177
1166,81.1333312988,81.3133934014
1167,81.1333312988,81.2361648984
1168,80.6666564941,81.1586262221
1169,80.6666564941,81.0811700648
1170,80.6666564941,81.0990717239
1171,80.6666564941,81.1167627127
1172,80.2666625977,81.1338524525
1173,80.2666625977,81.150449873
1174,80.2666625977,81.1666281243
1175,80.2666625977,81.1824599099
1176,80.2666625977,81.1975551697
1177,80.2666625977,81.2121658076
1178,80.0333251953,81.2265071511
1179,80.0333251953,81.2400464296
1180,80.0333251953,81.2528935482
1181,80.1999816895,81.2651933979
1182,80.1999816895,81.2772328164
1183,80.1999816895,81.2886924767
1184,80.3666687012,81.299467874
1185,80.3666687012,81.3098462853
1186,80.3666687012,81.3197936534
1187,80.3666687012,81.3293471964
1188,80.3666687012,81.3385796049
1189,80.4666442871,81.3475276772
1190,80.4666442871,81.356192499
1191,80.4666442871,81.3645039643
1192,80.4666442871,81.3724278913
1193,80.4666442871,81.380108008
1194,80.6333312988,81.3874029965
1195,80.6333312988,81.3944566594
1196,80.7333374023,81.4014833956
1197,80.7333374023,81.408198643
1198,80.7333374023,81.4146391216
1199,80.7333374023,81.4207703076
1200,80.7333374023,81.4245878468
1201,80.7333374023,81.4280207273
1202,80.7333374023,81.4310703548
1203,80.7333374023,81.4339601841
1204,80.7333374023,81.4365058044
1205,80.7333374023,81.4388935823
1206,80.7333374023,81.4411241305
1207,80.799987793,81.4431980589
1208,80.799987793,81.4451159755
1209,80.8333129883,81.4467305216
1210,80.8333129883,81.4481908386
1211,80.8333129883,81.4493495173
1212,80.8333129883,81.4503187123
1213,80.8333129883,81.4511361823
1214,80.8333129883,81.4518025161
1215,80.8333129883,81.4523183004
1216,80.8333129883,81.452610159
1217,80.8333129883,81.3603264938
1218,80.8333129883,81.268105013
1219,80.8333129883,81.1759454319
1220,80.4666442871,81.0841434815
1221,80.299987793,80.9923648227
1222,80.299987793,80.9933687438
1223,80.299987793,80.9942208052
1224,80.299987793,80.9949215962
1225,80.0666503906,80.9953977437
1226,80.0666503906,80.9958720434
1227,80.0666503906,80.9961965387
1228,80.0666503906,80.9963718109
1229,80.0666503906,80.9963983955
1230,80.0666503906,80.996276913
1231,80.0666503906,80.9960079381
1232,80.0666503906,80.9957400069
1233,80.0999755859,80.995288128
1234,80.0666503906,80.9948380026
1235,80.0666503906,80.9943896239
1236,80.0666503906,80.9937950213
1237,80.0999755859,80.9930547622
1238,80.0999755859,80.9921694118
1239,80.0999755859,80.9912874971
1240,80.0999755859,80.9902610408
1241,80.0999755859,80.9892385677
1242,80.0999755859,80.9880720985
1243,80.0999755859,80.9869101558
1244,80.0999755859,80.9856047147
1245,80.0999755859,80.9840824154
1246,80.3666687012,80.9825660234
1247,80.3666687012,80.9810555159
1248,80.3666687012,80.9793289024
1249,80.3666687012,80.9776089891
1250,80.3666687012,80.9758957501
1251,80.3666687012,80.9739671917
1252,80.3666687012,80.9721940812
1253,80.3666687012,80.9702798874
1254,80.3666687012,80.9683731218
1255,80.3666687012,80.9664737555
1256,80.3666687012,80.9645817597
1257,80.3666687012,80.9626601259
1258,80.3999938965,80.9607459491
1259,80.4333190918,80.9586912365
1260,80.4333190918,80.9562341448
1261,80.3999938965,80.9536844368
1262,80.3999938965,80.9511395841
1263,80.3999938965,80.9485995775
1264,80.3999938965,80.9460644077
1265,80.3999938965,80.9434367703
1266,80.3999938965,80.9408141367
1267,80.3999938965,80.9380992019
1268,80.3999938965,80.9353894371
1269,80.3999938965,80.9324902131
1270,80.3999938965,80.9295965101
1271,80.4333190918,80.9267083175
1272,80.4333190918,80.9238256248
1273,80.3999938965,80.9209484215
1274,80.3999938965,80.9179794019
1275,80.3999938965,80.9150160362
1276,80.3999938965,80.9119610181
1277,80.3999938965,80.9089118177
1278,80.3999938965,80.9057711284
1279,80.3999938965,80.9026364198
1280,80.3999938965,80.8994103853
1281,80.3999938965,80.896190494
1282,80.3999938965,80.8928550937
1283,80.3999938965,80.8895260449
1284,80.3999938965,80.8862033355
1285,80.3999938965,80.8827896581
1286,80.3999938965,80.8793824813
1287,80.3999938965,80.8759817928
1288,80.3999938965,80.87258758
1289,80.3999938965,80.8691998308
1290,80.3999938965,80.8658185328
1291,80.3999938965,80.8624436737
1292,80.3999938965,80.858977946
1293,80.3999938965,80.8556161133
1294,80.3999938965,80.8522606824
1295,80.3999938965,80.8489116413
1296,80.3666381836,80.8455689776
1297,80.3666381836,80.8421353839
1298,80.3333129883,80.8387083288
1299,80.3333129883,80.8351904757
1300,80.3333129883,80.8316793217
1301,80.3333129883,80.8280775584
1302,80.3333129883,80.824482654
1303,80.3333129883,80.8208945952
1304,80.3333129883,80.8172160738
1305,80.3333129883,80.8134472619
1306,80.3333129883,80.8096856269
1307,80.3333129883,80.805931155
1308,80.299987793,80.8021838328
1309,80.299987793,80.7983463511
1310,80.299987793,80.794516177
1311,80.299987793,80.7905960013
1312,80.299987793,80.7866832907
1313,80.299987793,80.782778031
1314,80.299987793,80.7787829127
1315,80.299987793,80.7747954021
1316,80.299987793,80.7707668372
1317,80.299987793,80.7666972961
1318,80.299987793,80.7626355046
1319,80.299987793,80.7584841525
1320,80.2666625977,80.7515986525
1321,80.2666625977,80.744723807
1322,80.2666625977,80.7378595996
1323,80.2333068848,80.7308940074
1324,80.2333068848,80.7239391937
1325,80.2333068848,80.7169311516
1326,80.2333068848,80.7098699635
1327,80.2333068848,80.7028197018
1328,80.2333068848,80.6957163594
1329,80.2333068848,80.6885600184
1330,80.2333068848,80.6814147511
1331,80.2333068848,80.6742805403
1332,80.1999816895,80.6670613742
1333,80.1999816895,80.6598533789
1334,80.1999816895,80.6526565373
1335,80.1999816895,80.645470832
1336,80.1999816895,80.6382962458
1337,80.1999816895,80.6310687712
1338,80.1999816895,80.6238524804
1339,80.1999816895,80.616647356
1340,80.1999816895,80.6093893906
1341,80.1999816895,80.6022066463
1342,80.1999816895,80.5950350165
1343,80.1999816895,80.587874484
1344,80.1666564941,80.5806610415
1345,80.1666564941,80.573458761
1346,80.1666564941,80.5661396259
1347,80.1666564941,80.5588318165
1348,80.1666564941,80.551535315
1349,80.1333312988,80.5442501042
1350,80.1333312988,80.5369761664
1351,80.1333312988,80.5297134842
1352,80.1333312988,80.5224620403
1353,80.1333312988,80.5151418341
1354,80.1333312988,80.5078329551
1355,80.1333312988,80.5005353858
1356,80.0999755859,80.4932491087
1357,80.0999755859,80.4859741064
1358,80.0999755859,80.4786463711
1359,80.0999755859,80.4713939649
1360,80.0999755859,80.464152781
1361,80.0999755859,80.4569228021
1362,80.0999755859,80.4496400206
1363,80.0999755859,80.4423685083
1364,80.0999755859,80.435108248
1365,80.0999755859,80.4279232123
1366,80.0999755859,80.4207492948
1367,80.0999755859,80.4134584976
1368,80.0666503906,80.4061789821
1369,80.0666503906,80.3988467407
1370,80.0666503906,80.3915258451
1371,80.0666503906,80.3841522876
1372,80.0666503906,80.3767261497
1373,80.0666503906,80.3693115029
1374,80.0666503906,80.3619723197
1375,80.0333251953,80.3546444931
1376,80.0333251953,80.3473280055
1377,80.0333251953,80.3399588491
1378,80.0333251953,80.3326010958
1379,80.0333251953,80.3251907375
1380,79.9666442871,80.317804341
1381,79.9666442871,80.3103720871
1382,79.9666442871,80.3029522247
1383,79.9666442871,80.2955447331
1384,79.9666442871,80.2881495916
1385,79.9666442871,80.2807667797
1386,79.9666442871,80.2733962768
1387,79.9666442871,80.2660380624
1388,79.9333190918,80.2586921159
1389,79.9333190918,80.2513584171
1390,79.9333190918,80.2440369453
1391,79.9333190918,80.2367276802
1392,79.8999938965,80.2294306016
1393,79.8999938965,80.2222038613
1394,79.8999938965,80.2149891699
1395,79.8999938965,80.2079028517
1396,79.8999938965,80.2008283483
1397,79.8999938965,80.1937656398
1398,79.8999938965,80.1867147066
1399,79.8999938965,80.1796755291
1400,79.8999938965,80.1726480877
1401,79.8666381836,80.1656323628
1402,79.8666381836,80.1586283349
1403,79.8666381836,80.1516359844
1404,79.8666381836,80.144655292
1405,79.8666381836,80.1376862381
1406,79.8666381836,80.1307288034
1407,79.8333129883,80.1237829685
1408,79.8333129883,80.116761447
1409,79.8333129883,80.1097516322
1410,79.8333129883,80.1026953322
1411,79.8333129883,80.0955635298
1412,79.8333129883,80.0883854284
1413,79.8333129883,80.0812192948
1414,79.8333129883,80.0740069366
1415,79.8333129883,80.0668066032
1416,79.799987793,80.0596182746
1417,79.799987793,80.0524419307
1418,79.799987793,80.0452048405
1419,79.799987793,80.0379507302
1420,79.799987793,80.0306796281
1421,79.799987793,80.0234206488
1422,79.799987793,80.016173772
1423,79.799987793,80.0088517277
1424,79.799987793,80.0015418911
1425,79.799987793,79.9942442418
1426,79.799987793,79.9869587595
1427,79.7666625977,79.979685424
1428,79.6999816895,79.972424215
1429,79.6999816895,79.9652332845
1430,79.6999816895,79.9579961708
1431,79.6999816895,79.9507711232
1432,79.6666564941,79.9436162938
1433,79.6666564941,79.9365315657
1434,79.6666564941,79.9294586496
1435,79.6666564941,79.9224847758
1436,79.6666564941,79.9155225292
1437,79.6666564941,79.9085718904
1438,79.6666564941,79.90163284
