,on,t,tout,tdis,t_pre,hour,weekday
337,0.0,76.4730953094,58.3011022334,74.8582299892,76.5364165494,1.0,1.0
338,0.0,76.4097740693,58.1386894391,74.7452274445,76.4730953094,1.0,1.0
339,0.0,76.3464528292,57.9762766447,74.6322248999,76.4097740693,1.0,1.0
340,0.0,76.2831315892,57.8138638503,74.5192223552,76.3464528292,1.0,1.0
341,0.0,76.2198103491,57.6514510559,74.4062198105,76.2831315892,1.0,1.0
342,0.0,76.1564891091,57.4890382616,74.2932172659,76.2198103491,1.0,1.0
343,0.0,76.093167869,57.3266254672,74.1802147212,76.1564891091,1.0,1.0
344,0.0,76.029846629,57.1642126728,74.0672121766,76.093167869,1.0,1.0
345,0.0,75.9665253889,57.0017998784,73.9542096319,76.029846629,1.0,1.0
346,0.0,75.9032041488,56.8393870841,73.8412070872,75.9665253889,1.0,1.0
347,0.0,75.8398829088,56.6769742897,73.7282045426,75.9032041488,1.0,1.0
348,0.0,73.3734041925,66.3376875657,73.3390450562,73.3726645024,1.0,2.0
349,0.0,73.3741438826,66.3176310612,73.3332873463,73.3734041925,1.0,2.0
350,0.0,73.3748835727,66.2975745568,73.3275296364,73.3741438826,1.0,2.0
351,0.0,73.3756232629,66.2775180523,73.3217719264,73.3748835727,1.0,2.0
352,0.0,73.376362953,66.2574615478,73.3160142165,73.3756232629,1.0,2.0
353,0.0,73.3771026431,66.2374050434,73.3102565066,73.376362953,1.0,2.0
354,0.0,73.3778423332,66.2173485389,73.3044987966,73.3771026431,1.0,2.0
355,0.0,73.3785820233,66.1972920344,73.2987410867,73.3778423332,1.0,2.0
356,0.0,73.3793217134,66.17723553,73.2929833768,73.3785820233,1.0,2.0
357,0.0,73.3800614035,66.1571790255,73.2872256668,73.3793217134,1.0,2.0
358,0.0,73.3808010937,66.137122521,73.2814679569,73.3800614035,1.0,2.0
359,0.0,73.3815407838,66.1170660165,73.275710247,73.3808010937,1.0,2.0
360,0.0,75.4999694824,65.1912719726,74.652142334,75.5333251953,1.0,3.0
361,0.0,75.4333190918,65.025213623,74.662524414,75.4999694824,1.0,3.0
362,0.0,75.4333190918,64.8799072266,74.652142334,75.4333190918,1.0,3.0
363,0.0,75.4266540527,64.8176330566,74.6106201172,75.4333190918,1.0,3.0
364,0.0,75.3999938965,64.6930603027,74.5794921875,75.4266540527,1.0,3.0
365,0.0,75.3999938965,64.589263916,74.5691101074,75.3999938965,1.0,3.0
366,0.0,75.3666687012,64.589263916,74.5068359375,75.3999938965,1.0,3.0
367,0.0,75.353326416,64.589263916,74.4860778808,75.3666687012,1.0,3.0
368,0.0,75.3133178711,64.589263916,74.548348999,75.353326416,1.0,3.0
369,0.0,75.2666625977,64.6515380859,74.5794921875,75.3133178711,1.0,3.0
370,0.0,75.2599914551,64.6930541992,74.6002441406,75.2666625977,1.0,3.0
371,0.0,75.2199768067,64.7345825195,74.5379699707,75.2599914551,1.0,3.0
372,0.0,74.3999938965,64.2882568359,72.752722168,74.4199890137,1.0,4.0
373,0.0,74.3999938965,64.4647033691,72.7734985352,74.3999938965,1.0,4.0
374,0.0,74.3999938965,64.9214233398,72.752722168,74.3999938965,1.0,4.0
375,0.0,74.3999938965,65.1860839844,72.7631103516,74.3999938965,1.0,4.0
376,0.0,74.3999938965,65.1289978027,72.700805664,74.3999938965,1.0,4.0
377,0.0,74.3999938965,64.9214233398,72.6385314941,74.3999938965,1.0,4.0
378,0.0,74.3999938965,64.6307800293,72.6489196777,74.3999938965,1.0,4.0
379,0.0,74.3999938965,64.4231994629,72.6177734375,74.3999938965,1.0,4.0
380,0.0,74.3733337403,64.6723083496,72.6073913574,74.3999938965,1.0,4.0
381,0.0,74.3666687012,64.796875,72.6385375976,74.3733337403,1.0,4.0
382,0.0,74.3666687012,64.7968688965,72.6489196777,74.3666687012,1.0,4.0
383,0.0,74.3599975586,64.4231994629,72.7111816406,74.3666687012,1.0,4.0
384,0.0,80.1399963379,71.2425109863,80.8642700195,80.2066467286,1.0,0.0
385,0.0,80.1333312988,70.5886047363,80.853894043,80.1399963379,1.0,0.0
386,0.0,80.0999877929,70.064453125,80.8435119629,80.1333312988,1.0,0.0
387,0.0,80.0666503906,69.7582641602,80.7812255859,80.0999877929,1.0,0.0
388,0.0,80.0399902344,69.1770019531,80.7500854492,80.0666503906,1.0,0.0
389,0.0,80.0333251953,68.5594177246,80.6981811523,80.0399902344,1.0,0.0
390,0.0,80.0333251953,68.0508178711,80.5944091797,80.0333251953,1.0,0.0
391,0.0,80.0066650391,67.7082946777,80.4594787598,80.0333251953,1.0,0.0
392,0.0,80.0,67.7082824707,80.4387207031,80.0066650391,1.0,0.0
393,0.0,79.9733154297,67.9574035644,80.4283447266,80.0,1.0,0.0
394,0.0,79.9466491699,68.3725891113,80.4283447266,79.9733154297,1.0,0.0
395,0.0,79.9199890137,67.9366394043,80.41796875,79.9466491699,1.0,0.0
396,0.0,79.7333068848,78.8714172363,80.2830200195,79.753314209,1.0,1.0
397,0.0,79.7333068848,78.7468566894,80.2622619629,79.7333068848,1.0,1.0
398,0.0,79.7333068848,78.684564209,80.2311218262,79.7333068848,1.0,1.0
399,0.0,79.7333068848,78.4562255859,80.210357666,79.7333068848,1.0,1.0
400,0.0,79.6866516113,78.1863769531,80.210357666,79.7333068848,1.0,1.0
401,0.0,79.6666564941,77.7556396484,80.1947937012,79.6866516113,1.0,1.0
402,0.0,79.6666564941,77.4961425781,80.1947937012,79.6666564941,1.0,1.0
403,0.0,79.659991455,77.1847412109,80.1325317383,79.6666564941,1.0,1.0
404,0.0,79.6266601562,76.7488098144,80.1325317383,79.659991455,1.0,1.0
405,0.0,79.5933105468,75.1036743164,80.1117797852,79.6266601562,1.0,1.0
406,0.0,79.5666503906,74.0501525879,80.0287414551,79.5933105468,1.0,1.0
407,0.0,79.5399902344,73.1263793945,79.9768371582,79.5666503906,1.0,1.0
408,0.0,78.0333251953,67.7705688476,78.746862793,78.0333251953,1.0,2.0
409,0.0,77.9666442871,67.0076843262,78.6534301758,78.0333251953,1.0,2.0
410,0.0,77.9666442871,66.0527893066,78.5807861328,77.9666442871,1.0,2.0
411,0.0,77.9066589356,65.8607788086,78.4977478027,77.9666442871,1.0,2.0
412,0.0,77.8666687012,65.3469665527,78.4354736328,77.9066589356,1.0,2.0
413,0.0,77.8599975586,64.796862793,78.2590148926,77.8666687012,1.0,2.0
414,0.0,77.8133178711,64.4231994629,78.0722045898,77.8599975586,1.0,2.0
415,0.0,77.799987793,64.2156188965,77.9372802734,77.8133178711,1.0,2.0
416,0.0,77.7599914551,64.1325744629,77.7971496582,77.799987793,1.0,2.0
417,0.0,77.6999816895,65.1912902832,77.6829528808,77.7599914551,1.0,2.0
418,0.0,77.6866516113,65.9022949219,77.5687927246,77.6999816895,1.0,2.0
419,0.0,77.6666564941,65.4351989746,77.3923339844,77.6866516113,1.0,2.0
420,0.0,77.1333312988,64.9525756836,77.4234802246,77.1666564941,1.0,3.0
421,0.0,77.0999755859,64.6930725098,77.3715759277,77.1333312988,1.0,3.0
422,0.0,77.0599853515,64.1221984863,77.2885375976,77.0999755859,1.0,3.0
423,0.0,76.9933166504,63.8782775879,77.1743713379,77.0599853515,1.0,3.0
424,0.0,76.9666442871,63.5149963379,77.0809631348,76.9933166504,1.0,3.0
425,0.0,76.9333190918,62.9960266113,76.9875488281,76.9666442871,1.0,3.0
426,0.0,76.8999938965,62.9752624512,76.9356567383,76.9333190918,1.0,3.0
427,0.0,76.8599975586,63.2451416016,76.8630004883,76.8999938965,1.0,3.0
428,0.0,76.7733276368,63.1413513184,76.8111022949,76.8599975586,1.0,3.0
429,0.0,76.7666625977,63.2243835449,76.712487793,76.7733276368,1.0,3.0
430,0.0,76.7199890137,63.4112060547,76.6086914062,76.7666625977,1.0,3.0
431,0.0,76.6666564941,63.5772705078,76.504901123,76.7199890137,1.0,3.0
432,0.0,78.6799804688,58.595123291,75.8510070801,78.6999816895,1.0,4.0
433,0.0,78.5799804687,58.6989196777,75.6745239258,78.6799804688,1.0,4.0
434,0.0,78.5666503906,58.7196777344,75.6122436523,78.5799804687,1.0,4.0
435,0.0,78.4799865723,58.6573974609,75.5188354492,78.5666503906,1.0,4.0
436,0.0,78.3999938965,58.4498168945,75.3164489746,78.4799865723,1.0,4.0
437,0.0,78.3799987793,58.4705749512,75.2022766113,78.3999938965,1.0,4.0
438,0.0,78.2799926758,58.6158813476,75.0673583984,78.3799987793,1.0,4.0
439,0.0,78.2533264161,58.2993103027,74.9220458984,78.2799926758,1.0,4.0
440,0.0,78.1799865723,58.0605957031,74.8390136719,78.2533264161,1.0,4.0
441,0.0,78.1333312988,57.8322570801,74.7559631348,78.1799865723,1.0,4.0
442,0.0,78.0866546631,57.6454040527,74.5587341308,78.1333312988,1.0,4.0
443,0.0,77.9733215332,57.4066558838,74.4393707275,78.0866546631,1.0,4.0
444,0.0,80.5666503906,75.9547973633,80.926550293,80.5666503906,1.0,0.0
445,0.0,80.5666503906,75.4202270508,80.9161682129,80.5666503906,1.0,0.0
446,0.0,80.5266601562,74.9946899414,80.9992126465,80.5666503906,1.0,0.0
447,0.0,80.5,74.6002624512,81.0303588867,80.5266601562,1.0,0.0
448,0.0,80.4799865723,74.262915039,80.999206543,80.5,1.0,0.0
449,0.0,80.4666442871,74.0968811035,81.0303588867,80.4799865723,1.0,0.0
450,0.0,80.4666442871,73.9411865234,80.9784484863,80.4666442871,1.0,0.0
451,0.0,80.4666442871,73.7335876465,80.9628753662,80.4666442871,1.0,0.0
452,0.0,80.4666442871,73.2405517578,80.9680664062,80.4666442871,1.0,0.0
453,0.0,80.4399841309,72.9395507812,80.9473022461,80.4666442871,1.0,0.0
454,0.0,80.4333190918,72.3894348144,80.9473083496,80.4399841309,1.0,0.0
455,0.0,80.4199890137,71.8393249512,80.8954101562,80.4333190918,1.0,0.0
456,0.0,78.3666381836,71.0141723633,78.1967468262,78.3733093262,1.0,1.0
457,0.0,78.3666381836,71.1387207031,78.1759887695,78.3666381836,1.0,1.0
458,0.0,78.3666381836,71.1594787598,78.1344665527,78.3666381836,1.0,1.0
459,0.0,78.3599731445,71.0972045898,78.1448425293,78.3666381836,1.0,1.0
460,0.0,78.3133178711,71.0764465332,78.1240844726,78.3599731445,1.0,1.0
461,0.0,78.299987793,71.1594787598,78.1033325195,78.3133178711,1.0,1.0
462,0.0,78.2666625977,71.2425109863,78.0825805664,78.299987793,1.0,1.0
463,0.0,78.2666625977,71.0972045898,78.0618225098,78.2666625977,1.0,1.0
464,0.0,78.2466674805,71.0764465332,78.0618286133,78.2666625977,1.0,1.0
465,0.0,78.2333374023,70.9674621582,77.9995544434,78.2466674805,1.0,1.0
466,0.0,78.2333374023,70.8221374512,77.9684143066,78.2333374023,1.0,1.0
467,0.0,78.2333374023,70.6145446777,77.9684143066,78.2333374023,1.0,1.0
468,0.0,78.5666564941,65.1341949463,78.6222961426,78.6399963379,1.0,2.0
469,0.0,78.5333251953,64.8799072266,78.5600219726,78.5666564941,1.0,2.0
470,0.0,78.5066650391,64.5685058594,78.4354736328,78.5333251953,1.0,2.0
471,0.0,78.4333190918,64.4231994629,78.3835693359,78.5066650391,1.0,2.0
472,0.0,78.4266540527,63.9768859863,78.2797790527,78.4333190918,1.0,2.0
473,0.0,78.353314209,63.7537353516,78.1967468262,78.4266540527,1.0,2.0
474,0.0,78.3333129883,63.4630859375,78.1137145996,78.353314209,1.0,2.0
475,0.0,78.2999816895,63.2866455078,78.0203063965,78.3333129883,1.0,2.0
476,0.0,78.2333068848,63.162109375,77.8853820801,78.2999816895,1.0,2.0
477,0.0,78.2333068848,63.245135498,77.7348693848,78.2333068848,1.0,2.0
478,0.0,78.1733215332,62.9441223144,77.4961303711,78.2333068848,1.0,2.0
479,0.0,78.1666564941,62.7988037109,77.3300598144,78.1733215332,1.0,2.0
480,0.0,74.8133178711,58.1747680664,72.7630981445,74.8333129883,2.0,3.0
481,0.0,74.753314209,59.4099182129,72.7734863281,74.8133178711,2.0,3.0
482,0.0,74.7333068848,59.7109130859,72.8565307617,74.753314209,2.0,3.0
483,0.0,74.7266418457,60.2506591797,72.8772888184,74.7333068848,2.0,3.0
484,0.0,74.6999816895,60.0638305664,72.8150085449,74.7266418457,2.0,3.0
485,0.0,74.6999816895,59.6693908691,72.7319580078,74.6999816895,2.0,3.0
486,0.0,74.6799865723,59.8250915527,72.6489135742,74.6999816895,2.0,3.0
487,0.0,74.659991455,60.1883728027,72.5555053711,74.6799865723,2.0,3.0
488,0.0,74.6199890136,60.3959533691,72.5036071777,74.659991455,2.0,3.0
489,0.0,74.5666503906,60.1883728027,72.4828491211,74.6199890136,2.0,3.0
490,0.0,74.5466552734,59.8977600098,72.4101928711,74.5666503906,2.0,3.0
491,0.0,74.5,59.648638916,72.327166748,74.5466552734,2.0,3.0
492,0.0,76.2466674804,57.9464111328,73.8892944336,76.3666564942,2.0,4.0
493,0.0,76.2333374023,57.9464111328,73.8373840332,76.2466674804,2.0,4.0
494,0.0,76.1666564941,57.9256530762,73.7231750488,76.2333374023,2.0,4.0
495,0.0,76.1333312988,57.8011047363,73.671295166,76.1666564941,2.0,4.0
496,0.0,76.106652832,57.6557800293,73.6505310058,76.1333312988,2.0,4.0
497,0.0,76.0466552734,57.7907348633,73.5571166992,76.106652832,2.0,4.0
498,0.0,76.0199890137,57.5623596191,73.4740844726,76.0466552734,2.0,4.0
499,0.0,75.9399841309,57.4377929687,73.4118164062,76.0199890137,2.0,4.0
500,0.0,75.9333190918,57.5104553222,73.3184020996,75.9399841309,2.0,4.0
501,0.0,75.8999938965,57.6557739258,73.3184020996,75.9333190918,2.0,4.0
502,0.0,75.8399963379,57.967175293,73.2613037109,75.8999938965,2.0,4.0
503,0.0,75.7866577149,58.0086914062,73.1367614746,75.8399963379,2.0,4.0
504,0.0,76.3799743652,52.8708679199,73.3287780762,76.4666442871,2.0,0.0
505,0.0,76.3466430664,52.8708679199,73.2716918945,76.3799743652,2.0,0.0
506,0.0,76.3133178711,52.6217468262,73.2094116211,76.3466430664,2.0,0.0
507,0.0,76.2599975586,52.3934020996,73.0744873047,76.3133178711,2.0,0.0
508,0.0,76.2333374023,52.1754333496,72.8669067383,76.2599975586,2.0,0.0
509,0.0,76.1799865723,52.0041809082,72.7631103516,76.2333374023,2.0,0.0
510,0.0,76.1399963379,52.0560913086,72.6385375976,76.1799865723,2.0,0.0
511,0.0,76.1066589355,52.0560913086,72.5139892578,76.1399963379,2.0,0.0
512,0.0,76.0,51.9937988281,72.4517150879,76.1066589355,2.0,0.0
513,0.0,76.0,51.9730407715,72.3479248047,76.0,2.0,0.0
514,0.0,75.953314209,51.755065918,72.2129882812,76.0,2.0,0.0
515,0.0,75.8666381836,51.547467041,72.0780639648,75.953314209,2.0,0.0
516,0.0,76.6999816895,60.2195129394,75.8406311035,76.7133117676,2.0,1.0
517,0.0,76.6266601562,60.8163391113,75.7991027832,76.6999816895,2.0,1.0
518,0.0,76.5666503906,61.2315185547,75.767956543,76.6266601562,2.0,1.0
519,0.0,76.5533203125,60.982409668,75.7471923828,76.5666503906,2.0,1.0
520,0.0,76.5066650391,60.2247009277,75.7368103027,76.5533203125,2.0,1.0
521,0.0,76.5,59.9703979492,75.6900909424,76.5066650391,2.0,1.0
522,0.0,76.4599853516,59.9703979492,75.643371582,76.5,2.0,1.0
523,0.0,76.3999938965,59.7005554199,75.6018676758,76.4599853516,2.0,1.0
524,0.0,76.3933288574,59.020690918,75.6018676758,76.3999938965,2.0,1.0
525,0.0,76.3199890137,58.1280517578,75.5292053222,76.3933288574,2.0,1.0
526,0.0,76.299987793,57.105682373,75.4721313476,76.3199890137,2.0,1.0
527,0.0,76.2733276367,56.95,75.4098510742,76.299987793,2.0,1.0
528,0.0,76.8333129883,70.7650512695,76.4114868164,76.8466430664,2.0,2.0
529,0.0,76.8266479492,70.8325317383,76.4322509766,76.8333129883,2.0,2.0
530,0.0,76.799987793,70.8948059082,76.4426269531,76.8266479492,2.0,2.0
531,0.0,76.7666625977,70.9570739746,76.3803466797,76.799987793,2.0,2.0
532,0.0,76.7666625977,70.6872070312,76.3699645996,76.7666625977,2.0,2.0
533,0.0,76.7533325195,70.355065918,76.3492004394,76.7666625977,2.0,2.0
534,0.0,76.7199951172,70.2720336914,76.3803466797,76.7533325195,2.0,2.0
535,0.0,76.6999816895,70.0021789551,76.3803466797,76.7199951172,2.0,2.0
536,0.0,76.6733215332,69.8776306152,76.3284362793,76.6999816895,2.0,2.0
537,0.0,76.6333312988,69.5195251465,76.2557861328,76.6733215332,2.0,2.0
538,0.0,76.6333312988,68.331072998,76.203894043,76.6333312988,2.0,2.0
539,0.0,76.6133178711,67.5889282226,76.131237793,76.6333312988,2.0,2.0
540,0.0,79.1266601562,75.4357971191,79.8419006348,79.1333312988,2.0,3.0
541,0.0,79.0799804687,75.4098510742,79.8315185547,79.1266601562,2.0,3.0
542,0.0,79.0666503906,75.4098510742,79.7899963379,79.0799804687,2.0,3.0
543,0.0,79.0533203125,75.4306091308,79.8211364746,79.0666503906,2.0,3.0
544,0.0,79.0333251953,75.5655334472,79.7692565918,79.0533203125,2.0,3.0
545,0.0,79.0333251953,75.5603393554,79.7484802246,79.0333251953,2.0,3.0
546,0.0,78.9799804687,75.5395812988,79.7173278808,79.0333251953,2.0,3.0
547,0.0,78.9666442871,75.306060791,79.7173278808,78.9799804687,2.0,3.0
548,0.0,78.9333190918,75.0569641113,79.6550537109,78.9666442871,2.0,3.0
549,0.0,78.8999938965,74.8908996582,79.5823974609,78.9333190918,2.0,3.0
550,0.0,78.8933288574,74.7351989746,79.5512573242,78.8999938965,2.0,3.0
551,0.0,78.8333129883,74.506829834,79.4682312012,78.8933288574,2.0,3.0
552,0.0,74.3266479492,52.3882080078,70.9726501465,74.3599853516,2.0,4.0
553,0.0,74.2599914551,52.201385498,70.801385498,74.3266479492,2.0,4.0
554,0.0,74.2333068848,52.0872192383,70.7598693848,74.2599914551,2.0,4.0
555,0.0,74.1999816895,51.9834228516,70.910369873,74.2333068848,2.0,4.0
556,0.0,74.1399963379,52.2532775879,71.0037841797,74.1999816895,2.0,4.0
557,0.0,74.1333312988,52.2117614746,71.0349243164,74.1399963379,2.0,4.0
558,0.0,74.0533203125,52.128729248,71.0660583496,74.1333312988,2.0,4.0
559,0.0,74.0333251953,51.9626647949,71.0868225098,74.0533203125,2.0,4.0
560,0.0,74.006652832,52.0249389648,71.0556884766,74.0333251953,2.0,4.0
561,0.0,73.9333190918,52.2947937012,71.0453063965,74.006652832,2.0,4.0
562,0.0,73.9333190918,52.2117614746,70.9415100098,73.9333190918,2.0,4.0
563,0.0,73.8333251953,52.201385498,70.9259399414,73.9333190918,2.0,4.0
564,0.0,77.4799743652,62.4718444824,77.1639953613,77.5399841308,2.0,0.0
565,0.0,77.4666442871,62.409576416,77.1017150879,77.4799743652,2.0,0.0
566,0.0,77.4066589356,62.409576416,77.0186828613,77.4666442871,2.0,0.0
567,0.0,77.3666687012,62.409576416,76.9564147949,77.4066589356,2.0,0.0
568,0.0,77.3333251953,62.409576416,76.8733825684,77.3666687012,2.0,0.0
569,0.0,77.2866577149,62.5963989258,76.7799682617,77.3333251953,2.0,0.0
570,0.0,77.2666625977,62.6794311523,76.7695922852,77.2866577149,2.0,0.0
571,0.0,77.1999816895,62.565258789,76.6865234375,77.2666625977,2.0,0.0
572,0.0,77.1733215332,62.482232666,76.6761474609,77.1999816895,2.0,0.0
573,0.0,77.1266479492,62.2746643066,76.5983093262,77.1733215332,2.0,0.0
574,0.0,77.0866455078,62.4822387695,76.5464172363,77.1266479492,2.0,0.0
575,0.0,77.0533203125,62.3576965332,76.4737609863,77.0866455078,2.0,0.0
576,0.0,75.7765616687,56.5145614953,73.6152019979,75.8398829088,2.0,1.0
577,0.0,75.7132404287,56.3521487009,73.5021994532,75.7765616687,2.0,1.0
578,0.0,75.6499191886,56.1897359066,73.3891969086,75.7132404287,2.0,1.0
579,0.0,75.5865979485,56.0273231122,73.2761943639,75.6499191886,2.0,1.0
580,0.0,75.5232767085,55.8649103178,73.1631918193,75.5865979485,2.0,1.0
581,0.0,75.4599554684,55.7024975234,73.0501892746,75.5232767085,2.0,1.0
582,0.0,75.3966342284,55.5400847291,72.9371867299,75.4599554684,2.0,1.0
583,0.0,75.334246498,55.3776719347,72.8241841853,75.3966342284,2.0,1.0
584,0.0,75.2784190459,55.254238211,72.7143659694,75.334246498,2.0,1.0
585,0.0,75.224497178,55.0935812557,72.6180904613,75.2784190459,2.0,1.0
586,0.0,75.1705753102,54.9676558551,72.5150622199,75.224497178,2.0,1.0
587,0.0,75.1166534424,54.8417304544,72.4120339786,75.1705753102,2.0,1.0
588,0.0,73.3822804739,66.0970095121,73.269952537,73.3815407838,2.0,2.0
589,0.0,73.383020164,66.0769530076,73.2641948271,73.3822804739,2.0,2.0
590,0.0,73.3837598541,66.0568965031,73.2584371172,73.383020164,2.0,2.0
591,0.0,73.3844995442,66.0368399987,73.2526794072,73.3837598541,2.0,2.0
592,0.0,73.3852392343,66.0167834942,73.2469216973,73.3844995442,2.0,2.0
593,0.0,73.3859789245,65.9967269897,73.2411639874,73.3852392343,2.0,2.0
594,0.0,73.3867186146,65.9766704853,73.2354062774,73.3859789245,2.0,2.0
595,0.0,73.3874583047,65.9566139808,73.2296485675,73.3867186146,2.0,2.0
596,0.0,73.3881979948,65.9365574763,73.2238908576,73.3874583047,2.0,2.0
597,0.0,73.3889376849,65.9165009719,73.2181331476,73.3881979948,2.0,2.0
598,0.0,73.389677375,65.8964444674,73.2123754377,73.3889376849,2.0,2.0
599,0.0,73.3904170652,65.8763879629,73.2066177278,73.389677375,2.0,2.0
600,0.0,75.1999816895,64.6930541992,74.4964599609,75.2199768067,2.0,3.0
601,0.0,75.1999816895,64.6100219726,74.4860839844,75.1999816895,2.0,3.0
602,0.0,75.1999816895,64.4128112793,74.4186096191,75.1999816895,2.0,3.0
603,0.0,75.153326416,64.225982666,74.4237976074,75.1999816895,2.0,3.0
604,0.0,75.1333312988,64.0599182129,74.4186096191,75.153326416,2.0,3.0
605,0.0,75.1333312988,64.0184020996,74.3770935058,75.1333312988,2.0,3.0
606,0.0,75.1333312988,64.0184020996,74.3044433594,75.1333312988,2.0,3.0
607,0.0,75.1133178711,63.8782928467,74.2732940674,75.1333312988,2.0,3.0
608,0.0,75.0799804687,63.7018249512,74.2940551758,75.1133178711,2.0,3.0
609,0.0,75.0666503906,63.7225891113,74.2214050293,75.0799804687,2.0,3.0
610,0.0,75.0133239746,63.7848815918,74.179901123,75.0666503906,2.0,3.0
611,0.0,74.9666442871,63.7018249512,74.0553588867,75.0133239746,2.0,3.0
612,0.0,74.3333129883,64.0495422363,72.6696716308,74.3599975586,2.0,4.0
613,0.0,74.3333129883,63.8367614746,72.6696777344,74.3333129883,2.0,4.0
614,0.0,74.3333129883,63.7745056152,72.6904296875,74.3333129883,2.0,4.0
615,0.0,74.3333129883,63.7848815918,72.6904296875,74.3333129883,2.0,4.0
616,0.0,74.3333129883,63.7848815918,72.6904296875,74.3333129883,2.0,4.0
617,0.0,74.3333129883,63.7848815918,72.6592895508,74.3333129883,2.0,4.0
618,0.0,74.3333129883,63.7848815918,72.7215698242,74.3333129883,2.0,4.0
619,0.0,74.3333129883,63.7848815918,72.7319580078,74.3333129883,2.0,4.0
620,0.0,74.3333129883,63.7848815918,72.6800598144,74.3333129883,2.0,4.0
621,0.0,74.3333129883,63.8263977051,72.6177734375,74.3333129883,2.0,4.0
622,0.0,74.3333129883,63.7641174316,72.5762573242,74.3333129883,2.0,4.0
623,0.0,74.3266479492,63.7848815918,72.5866394043,74.3333129883,2.0,4.0
624,0.0,79.8333129883,67.7705627441,80.3556762695,79.9199890137,2.0,0.0
625,0.0,79.799987793,67.5422180176,80.2933959961,79.8333129883,2.0,0.0
626,0.0,79.7799926758,67.6875305176,80.2051696777,79.799987793,2.0,0.0
627,0.0,79.7533203125,67.7082824707,80.1221557617,79.7799926758,2.0,0.0
628,0.0,79.7199768067,67.5214538574,79.9872192383,79.7533203125,2.0,0.0
629,0.0,79.6999816895,67.4955078125,79.883416748,79.7199768067,2.0,0.0
630,0.0,79.6933166504,67.1322387695,79.7900085449,79.6999816895,2.0,0.0
631,0.0,79.6333312988,66.8831359863,79.7173400879,79.6933166504,2.0,0.0
632,0.0,79.6266601562,66.6755310058,79.6239074707,79.6333312988,2.0,0.0
633,0.0,79.5799804687,66.5094604492,79.592767334,79.6266601562,2.0,0.0
634,0.0,79.5666503906,66.3226379394,79.5512573242,79.5799804687,2.0,0.0
635,0.0,79.5599853515,66.224041748,79.5097412109,79.5666503906,2.0,0.0
636,0.0,79.5266601562,72.1610839844,79.9041687012,79.5399902344,2.0,1.0
637,0.0,79.5,70.8792297363,79.883416748,79.5266601562,2.0,1.0
638,0.0,79.4933288574,70.1059631348,79.8003845215,79.5,2.0,1.0
639,0.0,79.4466491699,69.5506530762,79.7692443848,79.4933288574,2.0,1.0
640,0.0,79.3999938965,69.3638305664,79.6550476074,79.4466491699,2.0,1.0
641,0.0,79.3799987793,69.3223144531,79.5201171875,79.3999938965,2.0,1.0
642,0.0,79.3466552735,69.2807922363,79.3540527344,79.3799987793,2.0,1.0
643,0.0,79.3333129883,68.8241149902,79.2710205078,79.3466552735,2.0,1.0
644,0.0,79.299987793,68.7618347168,79.2398864746,79.3333129883,2.0,1.0
645,0.0,79.2666625977,68.8863952637,79.1464782715,79.299987793,2.0,1.0
646,0.0,79.2533203125,69.2807861328,79.0167358398,79.2666625977,2.0,1.0
647,0.0,79.2066467286,69.7582519531,78.9336975098,79.2533203125,2.0,1.0
648,0.0,77.6666564941,64.8280029297,77.2262695312,77.6666564941,2.0,2.0
649,0.0,77.6333312988,64.3193969726,77.1536132812,77.6666564941,2.0,2.0
650,0.0,77.5666503906,63.380065918,77.1120910644,77.6333312988,2.0,2.0
651,0.0,77.5266601562,62.8922241211,77.0083129883,77.5666503906,2.0,2.0
652,0.0,77.5,62.7469116211,76.8318664551,77.5266601562,2.0,2.0
653,0.0,77.4933288574,62.1708618164,76.7799743652,77.5,2.0,2.0
654,0.0,77.4666442871,61.7764404297,76.748828125,77.4933288574,2.0,2.0
655,0.0,77.4399841309,61.7141601562,76.6865234375,77.4666442871,2.0,2.0
656,0.0,77.3599853516,61.1484802246,76.6502075195,77.4399841309,2.0,2.0
657,0.0,77.3199829102,60.6813842773,76.5983093262,77.3599853516,2.0,2.0
658,0.0,77.2533325195,61.1173339844,76.4529968262,77.3199829102,2.0,2.0
659,0.0,77.2333374023,61.781628418,76.3076904297,77.2533325195,2.0,2.0
660,0.0,76.6666564941,63.3489318848,76.4737548828,76.6666564941,2.0,3.0
661,0.0,76.5999755859,62.9077941894,76.4218688965,76.6666564941,2.0,3.0
662,0.0,76.5933105468,62.3784484863,76.3388244629,76.5999755859,2.0,3.0
663,0.0,76.5333251953,62.25390625,76.2454101562,76.5933105468,2.0,3.0
664,0.0,76.5,62.5237487793,76.1519958496,76.5333251953,2.0,3.0
665,0.0,76.4933288574,62.1708496094,76.0897277832,76.5,2.0,3.0
666,0.0,76.4133239746,61.646685791,76.0066894531,76.4933288574,2.0,3.0
667,0.0,76.3933288574,61.5532653808,75.9340454102,76.4133239746,2.0,3.0
668,0.0,76.3333190918,61.2107543945,75.9029052734,76.3933288574,2.0,3.0
669,0.0,76.299987793,61.0135498047,75.840625,76.3333190918,2.0,3.0
670,0.0,76.2466552735,61.2418823242,75.778338623,76.299987793,2.0,3.0
671,0.0,76.1799865723,61.0758300781,75.6849060058,76.2466552735,2.0,3.0
672,0.0,77.9199890137,57.16796875,74.3459472656,77.9733215332,2.0,4.0
673,0.0,77.8533325196,56.8929077148,74.252545166,77.9199890137,2.0,4.0
