,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,sp,m,rh
1418,1418,-5.0,0.0,11097.452580031448,22.99408302832818,23.486838406413888,23.21435355286165,24.4,24.4,74.03150663885566,411452.17118539097
1419,1419,-5.0,0.0,11097.45258003145,23.03911343998454,24.01888761933782,23.231266684440808,24.74,24.74,75.43075106796633,410516.35384780075
1420,1420,-5.0,0.0,11097.45258003145,23.09367030581183,24.14802195465364,23.22958554676957,23.32000000000001,23.32000000000001,75.4307510679664,409274.295633069
1421,1421,-5.0,0.0,11097.45258003145,23.009600468333808,23.679477306256512,23.260620396336908,24.42,24.42,74.39165430447522,412602.9376248506
1422,1422,-5.0,0.0,11097.452580031448,22.954522639088157,23.537887366882345,23.2194912543463,24.289999999999985,24.289999999999985,75.43075106796626,413742.29558384244
1423,1423,-5.0,0.0,11097.452580031448,23.009919903689212,23.530311267492465,23.205445430418266,23.01,23.01,22.692877956862077,0.0
1424,1424,-5.0,0.0,11097.452580031448,23.03314244762136,23.7910083981138,23.19513264463541,24.989999999999966,24.989999999999966,75.43075106796623,410577.92554118205
1425,1425,-5.0,0.0,11097.45258003145,23.083646154729692,24.21745142348355,23.232600874076308,24.83,24.83,73.14739592900625,407009.02210535423
1426,1426,-5.0,0.0,11097.452580031448,23.10991645467691,24.343868544111533,23.284955423574342,23.109999999999967,23.109999999999967,19.792431229346647,810.9977443073224
1427,1427,-5.0,0.0,11097.452580031448,23.041496775471963,23.662550478834003,23.306748492001358,23.76000000000001,23.76000000000001,73.90659689200871,411242.91158778436
1428,1428,-5.05,0.0,9980.522244676376,22.963865080740728,23.762733868505613,23.237084295090035,24.82,24.82,75.43075106796633,413840.03194938274
1429,1429,-5.1000000000000005,0.0,9980.522244676376,23.01656237556321,23.987040111077928,23.260799631296482,23.87,23.87,75.43075106796633,410320.91692002025
1430,1430,-5.15,0.0,9980.522244676376,23.02434563791357,23.943901727211703,23.25666507761487,24.46,24.46,75.43075106796633,410738.5682607778
1431,1431,-5.2,0.0,9980.522244676376,22.992187249108984,23.988897844952326,23.27575029661737,24.99000000000001,24.99000000000001,73.90659689200871,410954.7140977015
1432,1432,-5.25,0.0,9980.522244676376,22.90404946803677,23.638764886684307,23.229270206642852,25.0,25.0,75.43075106796633,414496.68918378797
1433,1433,-5.3,0.0,9980.522244676376,22.96824553758404,23.70872600129841,23.23450184711843,24.120000000000008,24.120000000000008,74.75386078998564,409568.0984822125
1434,1434,-5.35,0.0,9980.522244676376,23.011563567438177,24.099073946717237,23.219022321592732,23.41,23.41,75.43075106796633,409914.0636490026
1435,1435,-5.4,0.0,9980.522244676376,22.94679507713273,23.675275564266833,23.245776376347113,24.28000000000001,24.28000000000001,74.49447281032249,412308.2371625641
1436,1436,-5.4499999999999975,0.0,9980.522244676376,22.98149634462184,24.278242915723446,23.25951681519568,24.12,24.12,75.43075106796633,410789.4406288521
1437,1437,-5.5,0.0,9980.522244676376,22.91243791830141,23.65749691631895,23.27110696166159,24.18,24.18,75.43075106796633,413549.7034091893
1438,1438,-5.55,0.0,9980.522244676376,22.960635364926816,23.83283613064416,23.232228227112998,24.759999999999966,24.759999999999966,75.43075106796623,410677.05954959133
1439,1439,-5.6,0.0,9980.522244676376,22.920686699726392,23.398497972563025,23.2009720379792,23.090000000000003,23.090000000000003,75.20685811626838,412602.8723422444
1440,1440,-5.7333333333333325,0.0,9266.612164555145,22.96745892587075,23.637963881091892,23.157837160259923,23.88,23.88,75.43075106796633,410564.29771171475
1441,1441,-5.866666666666667,0.0,9266.612164555145,22.937201131429976,23.82107811536861,23.195841011817627,24.960000000000008,24.960000000000008,73.51455332627485,410567.8063544785
